dataset_id,dataset_name,dataset_category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,date_updated,variant_id,variant_path,variant_evidence
continuation_score,Price Chart Continuation Pattern Similarity,Price Volume,560,0.9924,1.0,6.0,1.1,2026-03-01,continuation_score__fc560,reports/data_fields/all_scopes/variants/continuation_score__fc560.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
digital_ad_spend,Digital Advertising Spend Intelligence,Fundamental,6,0.1725,0.9507,6.0,1.1,2026-03-01,digital_ad_spend__fc6,reports/data_fields/all_scopes/variants/digital_ad_spend__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
dl_riskfree_returns,Deep Learning Risk Free Returns,Other,133,0.9429,0.9507,5.0,1.6,2026-03-01,dl_riskfree_returns__fc133,reports/data_fields/all_scopes/variants/dl_riskfree_returns__fc133.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
earnings11,Earnings Call Transcript Data,Earnings,35,0.6811,0.9507,2.0,1.2,2025-10-01,earnings11__fc35,reports/data_fields/all_scopes/variants/earnings11__fc35.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
earnings3,Earnings Date Data,Earnings,4,0.8753,0.9507,1.0,1.2,2022-10-01,earnings3__fc4,reports/data_fields/all_scopes/variants/earnings3__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
earnings6,International Findings Data,Earnings,65,0.8238,0.6624,1.0,1.2,2025-11-01,earnings6__fc65,reports/data_fields/all_scopes/variants/earnings6__fc65.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
earnings_sent_matrix,Global Earnings Call Sentiment Matrix,Earnings,7,0.5062,1.0,3.0,1.2,2026-03-01,earnings_sent_matrix__fc7,reports/data_fields/all_scopes/variants/earnings_sent_matrix__fc7.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
earningscall_sentiment,Multi Aspect Earnings Call Sentiment,Other,167,0.5061,0.9507,3.0,1.6,2025-11-01,earningscall_sentiment__fc167,reports/data_fields/all_scopes/variants/earningscall_sentiment__fc167.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
equity_conc_metrics,Equity Market Concentration Metrics,Other,18,0.1965,0.626,7.0,1.6,2026-03-01,equity_conc_metrics__fc18,reports/data_fields/all_scopes/variants/equity_conc_metrics__fc18.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
equity_forum_data,International Equity Forum Activity,Other,8,0.406,0.9507,7.0,1.6,2026-03-01,equity_forum_data__fc8,reports/data_fields/all_scopes/variants/equity_forum_data__fc8.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
euro_equity_imbalance,European Equity Trading Imbalance Indicators,Other,31,0.3089,0.9507,5.0,1.6,2026-03-01,euro_equity_imbalance__fc31,reports/data_fields/all_scopes/variants/euro_equity_imbalance__fc31.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
event_relation,Text-Based Event Relationship Analysis,Other,12,0.5769,0.9507,7.0,1.6,2026-04-01,event_relation__fc12,reports/data_fields/all_scopes/variants/event_relation__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
event_sentiment_signals,Corporate Event Sentiment Signals,Other,26,0.3567,0.9507,6.0,1.6,2026-03-01,event_sentiment_signals__fc26,reports/data_fields/all_scopes/variants/event_sentiment_signals__fc26.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
event_stock_model,Corporate Event Driven Stock Model,Model,3,0.5463,0.9507,6.0,1.4,2026-03-01,event_stock_model__fc3,reports/data_fields/all_scopes/variants/event_stock_model__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fund_holdings_panel,Global Institutional Fund Holdings,Institutions,30,0.8805,0.8992,5.0,1.2,2026-03-01,fund_holdings_panel__fc30,reports/data_fields/all_scopes/variants/fund_holdings_panel__fc30.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental1,Management and Executive Data,Fundamental,183,0.5096,0.9507,4.0,1.1,2025-10-01,fundamental1__fc183,reports/data_fields/all_scopes/variants/fundamental1__fc183.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental17,Direct Fundamental Data,Fundamental,523,0.7053,1.0,1.0,1.1,2025-11-01,fundamental17__fc523,reports/data_fields/all_scopes/variants/fundamental17__fc523.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental21,ESG Scores Data,Fundamental,32,0.461,1.0,4.0,1.1,2022-10-01,fundamental21__fc32,reports/data_fields/all_scopes/variants/fundamental21__fc32.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental22,Environmental and Social Governance Data,Fundamental,1,0.6866,0.9507,5.0,1.1,2022-07-01,fundamental22__fc1,reports/data_fields/all_scopes/variants/fundamental22__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental23,Fundamental Point in Time Data,Fundamental,1946,0.7207,1.0,1.0,1.1,2025-11-01,fundamental23__fc1946,reports/data_fields/all_scopes/variants/fundamental23__fc1946.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental25,Company Operating Metrics,Fundamental,6,0.2463,0.9507,4.0,1.1,2022-07-01,fundamental25__fc6,reports/data_fields/all_scopes/variants/fundamental25__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental28,Global Fundamental Data,Fundamental,1605,0.5,1.0,1.0,1.1,2022-05-01,fundamental28__fc1605,reports/data_fields/all_scopes/variants/fundamental28__fc1605.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental31,Additional Factor Model,Fundamental,365,0.8687,1.0,2.0,1.1,2026-04-01,fundamental31__fc365,reports/data_fields/all_scopes/variants/fundamental31__fc365.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental45,Systematic mining of earnings calls data,Fundamental,12,0.623,0.9507,3.0,1.1,2022-10-01,fundamental45__fc12,reports/data_fields/all_scopes/variants/fundamental45__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental6,Company Fundamental Data for Equity,Fundamental,279,0.5,1.0,1.0,1.1,2022-05-01,fundamental6__fc279,reports/data_fields/all_scopes/variants/fundamental6__fc279.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental72,Comprehensive Fundamental Data,Fundamental,859,0.4996,1.0,2.0,1.1,2026-03-01,fundamental72__fc859,reports/data_fields/all_scopes/variants/fundamental72__fc859.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
global_seasonal_model,Global Seasonal Regime Return Signals,Model,449,0.9886,1.0,6.0,1.4,2026-03-01,global_seasonal_model__fc449,reports/data_fields/all_scopes/variants/global_seasonal_model__fc449.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
imbalance5,Oil Price Resilience Scores,Imbalance,2,0.5545,0.9507,1.0,1.0,2023-11-01,imbalance5__fc2,reports/data_fields/all_scopes/variants/imbalance5__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
insider_agg_matrix,Smart Insider Transaction Aggregates,Insiders,34,0.6116,0.9507,4.0,1.2,2026-03-01,insider_agg_matrix__fc34,reports/data_fields/all_scopes/variants/insider_agg_matrix__fc34.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
insider_feats,Global Insider Transaction Features,Other,118,0.5447,0.9507,6.0,1.6,2026-03-01,insider_feats__fc118,reports/data_fields/all_scopes/variants/insider_feats__fc118.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
insider_matrix,Aggregated Insider Transaction Matrix,Other,33,0.6107,0.9507,6.0,1.6,2026-03-01,insider_matrix__fc33,reports/data_fields/all_scopes/variants/insider_matrix__fc33.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
insider_trx_matrix,Global Insider Transaction Aggregates,Other,33,0.6109,0.9507,6.0,1.6,2026-03-01,insider_trx_matrix__fc33,reports/data_fields/all_scopes/variants/insider_trx_matrix__fc33.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
insiders1,Global Insider Trading Data,Insiders,9,0.5512,0.9507,2.0,1.2,2025-10-01,insiders1__fc9,reports/data_fields/all_scopes/variants/insiders1__fc9.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
insiders12,UK Insider Transaction Data,Insiders,7,0.1925,0.9507,2.0,1.2,2026-03-01,insiders12__fc7,reports/data_fields/all_scopes/variants/insiders12__fc7.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
institutions6,Institutions and Beneficial Stake Ownership,Institutions,11,0.9915,1.0,4.0,1.2,2026-03-01,institutions6__fc11,reports/data_fields/all_scopes/variants/institutions6__fc11.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
intraday_pv_feats,Daily Intraday Price Volume Features,Price Volume,585,0.9548,0.9507,5.0,1.1,2026-03-01,intraday_pv_feats__fc585,reports/data_fields/all_scopes/variants/intraday_pv_feats__fc585.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
investor_activity,Nordic Baltic Investor Activity Trends,Price Volume,47,0.1644,0.5999,5.0,1.1,2026-03-01,investor_activity__fc47,reports/data_fields/all_scopes/variants/investor_activity__fc47.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
london_sentiment,London Stock Sentiment Signals,Model,7,0.1634,0.8368,6.0,1.4,2026-03-01,london_sentiment__fc7,reports/data_fields/all_scopes/variants/london_sentiment__fc7.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ml_factor_proj,Machine Learning Factor Projections,Other,333,1.0,0.9507,6.0,1.6,2026-03-01,ml_factor_proj__fc333,reports/data_fields/all_scopes/variants/ml_factor_proj__fc333.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model106,Analysts rating model,Model,14,0.7367,0.9507,3.0,1.4,2022-10-01,model106__fc14,reports/data_fields/all_scopes/variants/model106__fc14.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model135,Alternative technical factor models,Model,137,0.5525,1.0,3.0,1.4,2025-10-01,model135__fc137,reports/data_fields/all_scopes/variants/model135__fc137.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model138,Stock Selection from Accounting-based Factors,Model,120,0.5537,0.9507,2.0,1.4,2022-12-01,model138__fc120,reports/data_fields/all_scopes/variants/model138__fc120.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model140,Sensitivity to the Inflation Change,Model,3,0.5077,0.9507,4.0,1.4,2022-10-01,model140__fc3,reports/data_fields/all_scopes/variants/model140__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model141,Interest Rate Sensitivity Measures,Model,10,0.157,0.9507,5.0,1.4,2025-10-01,model141__fc10,reports/data_fields/all_scopes/variants/model141__fc10.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model144,Stock Selection DL model,Model,2,0.5511,0.9507,2.0,1.4,2025-10-01,model144__fc2,reports/data_fields/all_scopes/variants/model144__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model16,Fundamental Scores,Model,24,0.635,0.9507,3.0,1.4,2025-11-01,model16__fc24,reports/data_fields/all_scopes/variants/model16__fc24.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model211,Analyst estimate prediction data,Analyst,42,0.8058,,3.0,1.4,2022-10-01,model211__fc42,reports/data_fields/all_scopes/variants/model211__fc42.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model219,Canadian Equity Quantitative Models,Model,1169,0.9532,1.0,4.0,1.4,2026-04-01,model219__fc1169,reports/data_fields/all_scopes/variants/model219__fc1169.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model239,Short Selling Model,Model,30,0.9711,1.0,4.0,1.4,2026-03-01,model239__fc30,reports/data_fields/all_scopes/variants/model239__fc30.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model243,Combined Alpha Model,Model,4,0.7494,1.0,2.0,1.4,2025-10-01,model243__fc4,reports/data_fields/all_scopes/variants/model243__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model25,Earnings Quality,Model,317,0.6524,1.0,2.0,1.4,2026-04-01,model25__fc317,reports/data_fields/all_scopes/variants/model25__fc317.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model253,Event based sentiment and behavioral factors model,Model,2,0.3514,0.9507,5.0,1.4,2024-12-01,model253__fc2,reports/data_fields/all_scopes/variants/model253__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model26,Analyst Revisions,Model,671,0.7477,1.0,1.0,1.4,2025-11-01,model26__fc671,reports/data_fields/all_scopes/variants/model26__fc671.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model262,DNN prediction of fundamentals,Model,535,0.6069,1.0,3.0,1.4,2025-11-01,model262__fc535,reports/data_fields/all_scopes/variants/model262__fc535.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model28,Structural Credit Risk Model,Model,83,0.8708,1.0,3.0,1.4,2026-03-01,model28__fc83,reports/data_fields/all_scopes/variants/model28__fc83.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model30,EPS Estimate Model,Model,69,0.7488,1.0,2.0,1.4,2025-11-01,model30__fc69,reports/data_fields/all_scopes/variants/model30__fc69.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model307,Global Sales Allocation Model Data,Model,15,0.6242,1.0,4.0,1.4,2026-03-01,model307__fc15,reports/data_fields/all_scopes/variants/model307__fc15.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model31,Earnings Quality Model,Model,74,0.6672,1.0,2.0,1.4,2025-11-01,model31__fc74,reports/data_fields/all_scopes/variants/model31__fc74.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model313,Intangible Asset Factors,Model,8,0.6602,1.0,3.0,1.4,2025-07-01,model313__fc8,reports/data_fields/all_scopes/variants/model313__fc8.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model32,Price Momentum Model,Model,12,0.956,0.9507,3.0,1.4,2025-11-01,model32__fc12,reports/data_fields/all_scopes/variants/model32__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model354,Comprehensive Factor Analytics Data,Model,236,1.0,1.0,5.0,1.4,2025-07-01,model354__fc236,reports/data_fields/all_scopes/variants/model354__fc236.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model36,SmartRatios Model,Model,43,0.8508,1.0,3.0,1.4,2025-11-01,model36__fc43,reports/data_fields/all_scopes/variants/model36__fc43.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model37,Text Mining Data,Model,87,0.6977,1.0,2.0,1.4,2025-11-01,model37__fc87,reports/data_fields/all_scopes/variants/model37__fc87.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model38,Growth Valuation Model,Model,145,0.7774,1.0,1.0,1.4,2025-11-01,model38__fc145,reports/data_fields/all_scopes/variants/model38__fc145.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model39,Valuation Momentum Data,Model,24,0.8028,0.9507,1.0,1.4,2025-10-01,model39__fc24,reports/data_fields/all_scopes/variants/model39__fc24.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model50,International Scorings Data,Model,168,0.8551,1.0,2.0,1.4,2025-10-01,model50__fc168,reports/data_fields/all_scopes/variants/model50__fc168.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model53,Creditworthiness Risk Measure Model,Model,52,0.9769,1.0,4.0,1.4,2026-03-01,model53__fc52,reports/data_fields/all_scopes/variants/model53__fc52.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model68,Risk-Alleviated Momentum Scores,Model,4,0.5515,0.9507,5.0,1.4,2023-11-01,model68__fc4,reports/data_fields/all_scopes/variants/model68__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model77,Analysts' Factor Model,Model,770,0.792,1.0,2.0,1.4,2025-11-01,model77__fc770,reports/data_fields/all_scopes/variants/model77__fc770.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
multi_horizon_alpha,Multi Horizon Alpha Decomposition,Model,158,0.8257,0.9507,7.0,1.4,2026-03-01,multi_horizon_alpha__fc158,reports/data_fields/all_scopes/variants/multi_horizon_alpha__fc158.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
multi_source_model,Multi-Source Market Return Prediction,Model,60,0.5785,0.6262,6.0,1.4,2026-03-01,multi_source_model__fc60,reports/data_fields/all_scopes/variants/multi_source_model__fc60.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
multifactor_return_pred,Multi Factor Market Return Predictions,Model,648,0.568,0.6262,6.0,1.4,2026-03-01,multifactor_return_pred__fc648,reports/data_fields/all_scopes/variants/multifactor_return_pred__fc648.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news17,PR Edition Data,News,80,0.7673,1.0,2.0,1.4,2026-03-01,news17__fc80,reports/data_fields/all_scopes/variants/news17__fc80.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news18,Ravenpack News Data,News,74,0.6843,1.0,1.0,1.4,2026-03-01,news18__fc74,reports/data_fields/all_scopes/variants/news18__fc74.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news21,Macro Economic Event Data,News,47,0.5266,0.9507,1.0,1.4,2025-11-01,news21__fc47,reports/data_fields/all_scopes/variants/news21__fc47.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news23,MnA Deals Data,News,136,0.4462,0.9507,3.0,1.4,2025-10-01,news23__fc136,reports/data_fields/all_scopes/variants/news23__fc136.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news29,Significant Developments Data,News,12,0.6888,1.0,4.0,1.4,2026-03-01,news29__fc12,reports/data_fields/all_scopes/variants/news29__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news31,News Analytics on Equities,News,53,0.7978,1.0,1.0,1.4,2025-11-01,news31__fc53,reports/data_fields/all_scopes/variants/news31__fc53.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news36,News Analytics Data,News,15,0.7713,0.9507,2.0,1.4,2025-11-01,news36__fc15,reports/data_fields/all_scopes/variants/news36__fc15.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news38,News Analytic Model Data,News,30,0.6816,1.0,3.0,1.4,2025-11-01,news38__fc30,reports/data_fields/all_scopes/variants/news38__fc30.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news46,Relevant News Analytics Data,News,30,0.9382,0.9507,2.0,1.4,2025-11-01,news46__fc30,reports/data_fields/all_scopes/variants/news46__fc30.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news48,Global Media News Data,News,22,0.6326,0.9507,3.0,1.4,2023-07-01,news48__fc22,reports/data_fields/all_scopes/variants/news48__fc22.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news50,Web News Analytics Data,News,37,0.8213,1.0,2.0,1.4,2022-12-01,news50__fc37,reports/data_fields/all_scopes/variants/news50__fc37.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news52,Conference call data,News,24,0.4698,0.9507,4.0,1.4,2025-11-01,news52__fc24,reports/data_fields/all_scopes/variants/news52__fc24.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news59,Corporate Events Data,News,2,0.9505,0.9507,1.0,1.4,2022-12-01,news59__fc2,reports/data_fields/all_scopes/variants/news59__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news66,Webpage View Statistics,News,2,0.5,1.0,4.0,1.4,2022-12-01,news66__fc2,reports/data_fields/all_scopes/variants/news66__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news7,Real Time News Feed Data,News,101,0.7435,1.0,1.0,1.4,2026-04-01,news7__fc101,reports/data_fields/all_scopes/variants/news7__fc101.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news73,Story by Story Sentiment,News,22,0.813,0.9507,3.0,1.4,2023-11-01,news73__fc22,reports/data_fields/all_scopes/variants/news73__fc22.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news76,Textual News Feed Data,News,8,0.7245,0.822,2.0,1.4,2025-10-01,news76__fc8,reports/data_fields/all_scopes/variants/news76__fc8.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news77,Earnings Call Transcript Data,Earnings,8,0.5978,1.0,2.0,1.2,2023-07-01,news77__fc8,reports/data_fields/all_scopes/variants/news77__fc8.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news83,Model sentiment dataset,News,1,0.9796,1.0,2.0,1.4,2022-12-01,news83__fc1,reports/data_fields/all_scopes/variants/news83__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news84,Headline Sentiment Analysis using DNN,News,23,0.7811,1.0,2.0,1.4,2025-10-01,news84__fc23,reports/data_fields/all_scopes/variants/news84__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news85,News Sentiment Analysis using DNN,News,23,0.823,1.0,2.0,1.4,2025-10-01,news85__fc23,reports/data_fields/all_scopes/variants/news85__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news_sentiment_dl,Deep Learning News Sentiment Signals,Other,66,0.7558,0.9507,7.0,1.6,2026-02-01,news_sentiment_dl__fc66,reports/data_fields/all_scopes/variants/news_sentiment_dl__fc66.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news_sentiment_nlp,News Sentiment Signal Features,Other,23,0.9134,1.0,7.0,1.6,2026-03-01,news_sentiment_nlp__fc23,reports/data_fields/all_scopes/variants/news_sentiment_nlp__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
option_chart_model,Option Chart Image Return Prediction,Model,39,0.4352,1.0,7.0,1.4,2026-03-01,option_chart_model__fc39,reports/data_fields/all_scopes/variants/option_chart_model__fc39.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
order_book_imbalance,Order Book Liquidity and Imbalance Analytics,Other,256,0.2122,0.684,5.0,1.6,2026-03-01,order_book_imbalance__fc256,reports/data_fields/all_scopes/variants/order_book_imbalance__fc256.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
