dataset_id,dataset_name,dataset_category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,date_updated,variant_id,variant_path,variant_evidence
news38,News Analytic Model Data,News,20,0.9371,1.0,6.0,1.8,2025-11-01,news38__fc20,reports/data_fields/all_scopes/variants/news38__fc20.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news50,Web News Analytics Data,News,25,0.3961,0.9507,8.0,1.8,2025-11-01,news50__fc25,reports/data_fields/all_scopes/variants/news50__fc25.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news79,Global Corporate News Analytics,News,85,0.7428,1.0,4.0,1.8,2025-11-01,news79__fc85,reports/data_fields/all_scopes/variants/news79__fc85.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other370,Equity Share Events Data,Other,20,0.8815,0.8275,7.0,1.9,2026-03-01,other370__fc20,reports/data_fields/all_scopes/variants/other370__fc20.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other561,Retail trading activities from Virtual Portfolios,Other,134,0.9967,0.9507,5.0,1.9,2023-11-01,other561__fc134,reports/data_fields/all_scopes/variants/other561__fc134.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv1,Price Volume Data for Equity,Price Volume,21,1.0,1.0,1.0,1.7,2026-04-01,pv1__fc21,reports/data_fields/all_scopes/variants/pv1__fc21.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv173,Corporate Bond Pricing Data,Price Volume,3,1.0,1.0,5.0,1.7,2025-06-01,pv173__fc3,reports/data_fields/all_scopes/variants/pv173__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv25,A-shares Index Data,Price Volume,212,0.6787,1.0,3.0,1.7,2026-03-01,pv25__fc212,reports/data_fields/all_scopes/variants/pv25__fc212.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv27,A-shares Trade Data,Price Volume,290,0.8703,1.0,3.0,1.7,2026-03-01,pv27__fc290,reports/data_fields/all_scopes/variants/pv27__fc290.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv29,Derived Industry Classification,Price Volume,10,1.0,,1.0,1.7,2022-07-01,pv29__fc10,reports/data_fields/all_scopes/variants/pv29__fc10.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv30,Alternate Industry Classification,Price Volume,40,1.0,,3.0,1.7,2022-07-01,pv30__fc40,reports/data_fields/all_scopes/variants/pv30__fc40.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment27,Website Popularity Rankings,Sentiment,15,0.308,1.0,4.0,1.9,2024-07-01,sentiment27__fc15,reports/data_fields/all_scopes/variants/sentiment27__fc15.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
shortinterest5,Daily Price Limit Data,Short Interest,3,0.9995,0.9507,5.0,1.3,2022-09-01,shortinterest5__fc3,reports/data_fields/all_scopes/variants/shortinterest5__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
univ1,Universe Dataset,Price Volume,3,0.89,1.0,5.0,1.7,2024-07-01,univ1__fc3,reports/data_fields/all_scopes/variants/univ1__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
