"dataset_id","dataset_name","dataset_category","field_id","field_name","description","field_type","region","universe","delay","coverage","user_permission","permission_level","last_seen","notes"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_1_year_jm5","annualized_pd_1_year_jm5","Annualized probability of default over a 1-year horizon using JM5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_1_year_ms5","annualized_pd_1_year_ms5","Annualized probability of default over a 1-year horizon using MS5 model.","MATRIX","USA","TOP3000","1","0.9216","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_2_year","annualized_pd_2_year","Annualized probability of default over a 2-year horizon.","MATRIX","USA","TOP3000","1","0.8563","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_2_year_jc5","annualized_pd_2_year_jc5","Annualized probability of default over a 2-year horizon using JC5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_2_year_jc7","annualized_pd_2_year_jc7","Annualized probability of default over a 2-year horizon using JC7 model.","MATRIX","USA","TOP3000","1","0.8792","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_2_year_jm5","annualized_pd_2_year_jm5","Annualized probability of default over a 2-year horizon using JM5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_2_year_ms5","annualized_pd_2_year_ms5","Annualized probability of default over a 2-year horizon using MS5 model.","MATRIX","USA","TOP3000","1","0.9216","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_3_month","annualized_pd_3_month","Annualized probability of default over a 3-month horizon.","MATRIX","USA","TOP3000","1","0.8563","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_3_month_jc5","annualized_pd_3_month_jc5","Annualized probability of default over a 3-month horizon using JC5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_3_month_jc7","annualized_pd_3_month_jc7","Annualized probability of default over a 3-month horizon using JC7 model.","MATRIX","USA","TOP3000","1","0.8792","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_3_month_jm5","annualized_pd_3_month_jm5","Annualized probability of default over a 3-month horizon using JM5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_3_month_ms5","annualized_pd_3_month_ms5","Annualized probability of default over a 3-month horizon using MS5 model.","MATRIX","USA","TOP3000","1","0.9216","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_3_year","annualized_pd_3_year","Annualized probability of default over a 3-year horizon.","MATRIX","USA","TOP3000","1","0.8563","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_3_year_jc5","annualized_pd_3_year_jc5","Annualized probability of default over a 3-year horizon using JC5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_3_year_jc7","annualized_pd_3_year_jc7","Annualized probability of default over a 3-year horizon using JC7 model.","MATRIX","USA","TOP3000","1","0.8792","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_3_year_jm5","annualized_pd_3_year_jm5","Annualized probability of default over a 3-year horizon using JM5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_3_year_ms5","annualized_pd_3_year_ms5","Annualized probability of default over a 3-year horizon using MS5 model.","MATRIX","USA","TOP3000","1","0.9216","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_4_year","annualized_pd_4_year","Annualized probability of default over a 4-year horizon.","MATRIX","USA","TOP3000","1","0.8563","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_4_year_jc5","annualized_pd_4_year_jc5","Annualized probability of default over a 4-year horizon using JC5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_4_year_jc7","annualized_pd_4_year_jc7","Annualized probability of default over a 4-year horizon using JC7 model.","MATRIX","USA","TOP3000","1","0.8792","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_4_year_jm5","annualized_pd_4_year_jm5","Annualized probability of default over a 4-year horizon using JM5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_4_year_ms5","annualized_pd_4_year_ms5","Annualized probability of default over a 4-year horizon using MS5 model.","MATRIX","USA","TOP3000","1","0.9216","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_5_year","annualized_pd_5_year","Annualized probability of default over a 5-year horizon.","MATRIX","USA","TOP3000","1","0.8563","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_5_year_jc5","annualized_pd_5_year_jc5","Annualized probability of default over a 5-year horizon using JC5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_5_year_jc7","annualized_pd_5_year_jc7","Annualized probability of default over a 5-year horizon using JC7 model.","MATRIX","USA","TOP3000","1","0.8792","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_5_year_jm5","annualized_pd_5_year_jm5","Annualized probability of default over a 5-year horizon using JM5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_5_year_ms5","annualized_pd_5_year_ms5","Annualized probability of default over a 5-year horizon using MS5 model.","MATRIX","USA","TOP3000","1","0.9216","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_6_month","annualized_pd_6_month","Annualized probability of default over a 6-month horizon.","MATRIX","USA","TOP3000","1","0.8563","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_6_month_jc5","annualized_pd_6_month_jc5","Annualized probability of default over a 6-month horizon using JC5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_6_month_jc7","annualized_pd_6_month_jc7","Annualized probability of default over a 6-month horizon using JC7 model.","MATRIX","USA","TOP3000","1","0.8792","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_6_month_jm5","annualized_pd_6_month_jm5","Annualized probability of default over a 6-month horizon using JM5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_6_month_ms5","annualized_pd_6_month_ms5","Annualized probability of default over a 6-month horizon using MS5 model.","MATRIX","USA","TOP3000","1","0.9216","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_7_year","annualized_pd_7_year","Annualized probability of default over a 7-year horizon.","MATRIX","USA","TOP3000","1","0.8563","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_7_year_jc5","annualized_pd_7_year_jc5","Annualized probability of default over a 7-year horizon using JC5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_7_year_jc7","annualized_pd_7_year_jc7","Annualized probability of default over a 7-year horizon using JC7 model.","MATRIX","USA","TOP3000","1","0.8792","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_7_year_jm5","annualized_pd_7_year_jm5","Annualized probability of default over a 7-year horizon using JM5 model.","MATRIX","USA","TOP3000","1","0.9185","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","annualized_pd_7_year_ms5","annualized_pd_7_year_ms5","Annualized probability of default over a 7-year horizon using MS5 model.","MATRIX","USA","TOP3000","1","0.9216","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","expected_rating_value","expected_rating_value","Expected value of the credit rating based on probability distribution.","MATRIX","USA","TOP3000","1","0.7936","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","implied_credit_spread_array","implied_credit_spread_array","Array of credit spreads implied by model for various maturities.","MATRIX","USA","TOP3000","1","0.9179","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_implied_ratings","mdl53_implied_ratings","implied ratings modeling using ratings of Standard & Poor's as reported by S&P affiliate others, supplemented by a file with daily changes in ratings by Standard & Poor's","MATRIX","USA","TOP3000","1","0.5","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_implied_spreads","mdl53_implied_spreads","Model-implied credit spread level for the issuer on the given date, typically expressed in basis points","MATRIX","USA","TOP3000","1","0.9641","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc5_10year","mdl53_jc5_10year","Annualized default probability at the 10-year horizon (percentage)","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc5_1month","mdl53_jc5_1month","Annualized default probability at the 1-month horizon (percentage)","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc5_1year","mdl53_jc5_1year","Annualized default probability at the 1-year horizon (percentage)","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc5_2year","mdl53_jc5_2year","Annualized default probability at the 2-year horizon (percentage)","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc5_3month","mdl53_jc5_3month","Annualized default probability at the 3-month horizon (percentage)","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc5_3year","mdl53_jc5_3year","Annualized default probability at the 3-year horizon (percentage)","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc5_4year","mdl53_jc5_4year","Annualized default probability at the 4-year horizon (percentage)","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc5_5year","mdl53_jc5_5year","Annualized default probability at the 5-year horizon (percentage)","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc5_6month","mdl53_jc5_6month","Annualized default probability at the 6-month horizon (percentage)","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc5_7year","mdl53_jc5_7year","Annualized default probability at the 7-year horizon (percentage)","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc6_10year","mdl53_jc6_10year","Annualized default probability at the 10-year horizon (percentage) from the Kamakura Jarrow–Chava v6 model for US issuers","MATRIX","USA","TOP3000","1","0.9147","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc6_1month","mdl53_jc6_1month","Annualized default probability at the 1-month horizon (percentage) from the Kamakura Jarrow–Chava v6 model for US issuers","MATRIX","USA","TOP3000","1","0.9147","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc6_1year","mdl53_jc6_1year","Annualized default probability at the 1-year horizon (percentage) from the Kamakura Jarrow–Chava v6 model for US issuers","MATRIX","USA","TOP3000","1","0.9147","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc6_2year","mdl53_jc6_2year","Annualized default probability at the 2-year horizon (percentage) from the Kamakura Jarrow–Chava v6 model for US issuers","MATRIX","USA","TOP3000","1","0.9147","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc6_3month","mdl53_jc6_3month","Annualized default probability at the 3-month horizon (percentage) from the Kamakura Jarrow–Chava v6 model for US issuers","MATRIX","USA","TOP3000","1","0.9147","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc6_3year","mdl53_jc6_3year","Annualized default probability at the 3-year horizon (percentage) from the Kamakura Jarrow–Chava v6 model for US issuers","MATRIX","USA","TOP3000","1","0.9147","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc6_4year","mdl53_jc6_4year","Annualized default probability at the 4-year horizon (percentage) from the Kamakura Jarrow–Chava v6 model for US issuers","MATRIX","USA","TOP3000","1","0.9147","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc6_5year","mdl53_jc6_5year","Annualized default probability at the 5-year horizon (percentage) from the Kamakura Jarrow–Chava v6 model for US issuers","MATRIX","USA","TOP3000","1","0.9147","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc6_6month","mdl53_jc6_6month","Annualized default probability at the 6-month horizon (percentage) from the Kamakura Jarrow–Chava v6 model for US issuers","MATRIX","USA","TOP3000","1","0.9147","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jc6_7year","mdl53_jc6_7year","Annualized default probability at the 7-year horizon (percentage) from the Kamakura Jarrow–Chava v6 model for US issuers","MATRIX","USA","TOP3000","1","0.9147","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jm5_10year","mdl53_jm5_10year","10-year annualized default probability (percentage) from Kamakura hybrid Jarrow–Merton v5 model","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jm5_1month","mdl53_jm5_1month","1-month annualized default probability (percentage) from Kamakura hybrid Jarrow–Merton v5 model","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jm5_1year","mdl53_jm5_1year","1-year annualized default probability (percentage) from Kamakura hybrid Jarrow–Merton v5 model","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jm5_2year","mdl53_jm5_2year","2-year annualized default probability (percentage) from Kamakura hybrid Jarrow–Merton v5 model","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jm5_3month","mdl53_jm5_3month","3-month annualized default probability (percentage) from Kamakura hybrid Jarrow–Merton v5 model","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jm5_3year","mdl53_jm5_3year","3-year annualized default probability (percentage) from Kamakura hybrid Jarrow–Merton v5 model","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jm5_4year","mdl53_jm5_4year","4-year annualized default probability (percentage) from Kamakura hybrid Jarrow–Merton v5 model","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jm5_5year","mdl53_jm5_5year","5-year annualized default probability (percentage) from Kamakura hybrid Jarrow–Merton v5 model","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jm5_6month","mdl53_jm5_6month","6-month annualized default probability (percentage) from Kamakura hybrid Jarrow–Merton v5 model","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_jm5_7year","mdl53_jm5_7year","7-year annualized default probability (percentage) from Kamakura hybrid Jarrow–Merton v5 model","MATRIX","USA","TOP3000","1","0.965","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_ms5_10year","mdl53_ms5_10year","Annualized default probability at the 10-year horizon from Kamakura’s Merton structural model v5 (MS5), reported in percent","MATRIX","USA","TOP3000","1","0.9709","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_ms5_1month","mdl53_ms5_1month","Annualized default probability at the 1-month horizon from Kamakura’s Merton structural model v5 (MS5), reported in percent","MATRIX","USA","TOP3000","1","0.9709","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_ms5_1year","mdl53_ms5_1year","Annualized default probability at the 1-year horizon from Kamakura’s Merton structural model v5 (MS5), reported in percent","MATRIX","USA","TOP3000","1","0.9709","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_ms5_2year","mdl53_ms5_2year","Annualized default probability at the 2-year horizon from Kamakura’s Merton structural model v5 (MS5), reported in percent","MATRIX","USA","TOP3000","1","0.9709","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_ms5_3month","mdl53_ms5_3month","Annualized default probability at the 3-month horizon from Kamakura’s Merton structural model v5 (MS5), reported in percent","MATRIX","USA","TOP3000","1","0.9709","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_ms5_3year","mdl53_ms5_3year","Annualized default probability at the 3-year horizon from Kamakura’s Merton structural model v5 (MS5), reported in percent","MATRIX","USA","TOP3000","1","0.9709","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_ms5_4year","mdl53_ms5_4year","Annualized default probability at the 4-year horizon from Kamakura’s Merton structural model v5 (MS5), reported in percent","MATRIX","USA","TOP3000","1","0.9709","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_ms5_5year","mdl53_ms5_5year","Annualized default probability at the 5-year horizon from Kamakura’s Merton structural model v5 (MS5), reported in percent","MATRIX","USA","TOP3000","1","0.9709","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_ms5_6month","mdl53_ms5_6month","Annualized default probability at the 6-month horizon from Kamakura’s Merton structural model v5 (MS5), reported in percent","MATRIX","USA","TOP3000","1","0.9709","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","mdl53_ms5_7year","mdl53_ms5_7year","Annualized default probability at the 7-year horizon from Kamakura’s Merton structural model v5 (MS5), reported in percent","MATRIX","USA","TOP3000","1","0.9709","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_a","probability_dist_a","Probability from the rating distribution for A grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_a_minus","probability_dist_a_minus","Probability from the rating distribution for A- grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_a_plus","probability_dist_a_plus","Probability from the rating distribution for A+ grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_aa","probability_dist_aa","Probability from the rating distribution for AA grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_aa_minus","probability_dist_aa_minus","Probability from the rating distribution for AA- grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_aa_plus","probability_dist_aa_plus","Probability from the rating distribution for AA+ grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_aaa","probability_dist_aaa","Probability from the rating distribution for AAA grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_b","probability_dist_b","Probability from the rating distribution for B grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_b_minus","probability_dist_b_minus","Probability from the rating distribution for B- grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_b_plus","probability_dist_b_plus","Probability from the rating distribution for B+ grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_bb","probability_dist_bb","Probability from the rating distribution for BB grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_bb_minus","probability_dist_bb_minus","Probability from the rating distribution for BB- grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_bb_plus","probability_dist_bb_plus","Probability from the rating distribution for BB+ grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_bbb","probability_dist_bbb","Probability from the rating distribution for BBB grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_bbb_minus","probability_dist_bbb_minus","Probability from the rating distribution for BBB- grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_bbb_plus","probability_dist_bbb_plus","Probability from the rating distribution for BBB+ grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_cc_or_c","probability_dist_cc_or_c","Probability from the rating distribution for CC or C grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
