"dataset_id","dataset_name","dataset_category","field_id","field_name","description","field_type","region","universe","delay","coverage","user_permission","permission_level","last_seen","notes"
"earnings7","Horizon Earnings and Calendar North America","Earnings","earnings_date_fiscal_quarter_fast_d1","earnings_date_fiscal_quarter_fast_d1","Numeric value (1-4) indicating which fiscal quarter the earnings date pertains to","VECTOR","USA","TOP3000","1","0.4304","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","earnings_date_fiscal_year","earnings_date_fiscal_year","Numeric value representing the fiscal year associated with the scheduled or reported earnings event","VECTOR","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","earnings_date_fiscal_year_fast_d1","earnings_date_fiscal_year_fast_d1","Numeric value representing the fiscal year associated with the scheduled or reported earnings event","VECTOR","USA","TOP3000","1","0.4324","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","eps_fiscal_quarter","eps_fiscal_quarter","Fiscal quarter to which the reported EPS relates (1-4)","VECTOR","USA","TOP3000","1","0.953","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","eps_fiscal_quarter_fast_d1","eps_fiscal_quarter_fast_d1","Fiscal quarter to which the reported EPS relates (1-4)","VECTOR","USA","TOP3000","1","0.9519","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","eps_fiscal_year","eps_fiscal_year","Fiscal year to which the reported EPS relates","VECTOR","USA","TOP3000","1","0.953","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","eps_fiscal_year_fast_d1","eps_fiscal_year_fast_d1","Fiscal year to which the reported EPS relates","VECTOR","USA","TOP3000","1","0.9519","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","eps_original_currency","eps_original_currency","Currency code for the original currency in which EPS was reported","VECTOR","USA","TOP3000","1","0.9343","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","eps_original_currency_fast_d1","eps_original_currency_fast_d1","Currency code for the original currency in which EPS was reported","VECTOR","USA","TOP3000","1","0.933","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","ern7_co_spe","ern7_co_spe","Reported earnings per share in original currency","VECTOR","USA","TOP3000","1","0.9005","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","ern7_co_spe_fast_d1","ern7_co_spe_fast_d1","Reported earnings per share in original currency","VECTOR","USA","TOP3000","1","0.8993","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","ern7_div_amount","ern7_div_amount","Dividend amount paid per share in the issuer's local currency","VECTOR","USA","TOP3000","1","0.504","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","ern7_div_amount_fast_d1","ern7_div_amount_fast_d1","Dividend amount paid per share in the issuer's local currency","VECTOR","USA","TOP3000","1","0.5041","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","ern7_div_amount_oc","ern7_div_amount_oc","dividend amount","VECTOR","USA","TOP3000","1","0.4985","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","ern7_div_amount_oc_fast_d1","ern7_div_amount_oc_fast_d1","dividend amount","VECTOR","USA","TOP3000","1","0.4986","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","ern7_div_amount_usd","ern7_div_amount_usd","Dividend amount paid per share, converted into US dollars","VECTOR","USA","TOP3000","1","0.504","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","ern7_div_amount_usd_fast_d1","ern7_div_amount_usd_fast_d1","Dividend amount paid per share, converted into US dollars","VECTOR","USA","TOP3000","1","0.5041","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","ern7_dsu_spe","ern7_dsu_spe","Reported earnings per share in US Dollars","VECTOR","USA","TOP3000","1","0.9145","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","ern7_dsu_spe_fast_d1","ern7_dsu_spe_fast_d1","Reported earnings per share in US Dollars","VECTOR","USA","TOP3000","1","0.9135","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","ern7_spe","ern7_spe","Reported earnings per share amount in local currency","VECTOR","USA","TOP3000","1","0.2975","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","ern7_spe_fast_d1","ern7_spe_fast_d1","Reported earnings per share amount in local currency","VECTOR","USA","TOP3000","1","0.2976","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","estimated_earnings_fiscal_year","estimated_earnings_fiscal_year","Estimated fiscal year for which the EPS is provided","VECTOR","USA","TOP3000","1","0.8705","","","2026-07-16T15:20:39","possible_direction=analyst"
"earnings7","Horizon Earnings and Calendar North America","Earnings","estimated_earnings_fiscal_year_fast_d1","estimated_earnings_fiscal_year_fast_d1","Estimated fiscal year for which the EPS is provided","VECTOR","USA","TOP3000","1","0.8694","","","2026-07-16T15:20:39","possible_direction=analyst"
"earnings7","Horizon Earnings and Calendar North America","Earnings","next_earnings_quarter","next_earnings_quarter","Numeric value specifying the fiscal quarter (1-4) for which the next earnings date (next_ed) is scheduled","VECTOR","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","next_earnings_quarter_fast_d1","next_earnings_quarter_fast_d1","Numeric value specifying the fiscal quarter (1-4) for which the next earnings date (next_ed) is scheduled","VECTOR","USA","TOP3000","1","0.4324","","","2026-07-16T15:20:39","possible_direction=fundamental"
"earnings7","Horizon Earnings and Calendar North America","Earnings","prelim_eps_lower_bound","prelim_eps_lower_bound","Lower bound of preliminary earnings per share (EPS) estimate range","VECTOR","USA","TOP3000","1","0.0091","","","2026-07-16T15:20:39","possible_direction=analyst"
"earnings7","Horizon Earnings and Calendar North America","Earnings","prelim_eps_lower_bound_fast_d1","prelim_eps_lower_bound_fast_d1","Lower bound of preliminary earnings per share (EPS) estimate range","VECTOR","USA","TOP3000","1","0.0091","","","2026-07-16T15:20:39","possible_direction=analyst"
"earnings7","Horizon Earnings and Calendar North America","Earnings","prelim_eps_upper_bound","prelim_eps_upper_bound","Upper bound of preliminary earnings per share (EPS) estimate range","VECTOR","USA","TOP3000","1","0.0091","","","2026-07-16T15:20:39","possible_direction=analyst"
"earnings7","Horizon Earnings and Calendar North America","Earnings","prelim_eps_upper_bound_fast_d1","prelim_eps_upper_bound_fast_d1","Upper bound of preliminary earnings per share (EPS) estimate range","VECTOR","USA","TOP3000","1","0.0091","","","2026-07-16T15:20:39","possible_direction=analyst"
