"dataset_id","dataset_name","dataset_category","field_id","field_name","description","field_type","region","universe","delay","coverage","user_permission","permission_level","last_seen","notes"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_ebtq_q3_mae","mdl211_delta_ebtq_q3_mae","Mean of absolute error of the model of a particular stock for Q3 EBITDA","MATRIX","USA","TOP3000","1","0.5759","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_ebtq_q3_predict","mdl211_delta_ebtq_q3_predict","Predicted value of Q3 EBITDA","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_ebtq_q4_mada","mdl211_delta_ebtq_q4_mada","Mean of absolute deviation of scaled actual values for Q4 EBITDA","MATRIX","USA","TOP3000","1","0.5557","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_ebtq_q4_madp","mdl211_delta_ebtq_q4_madp","Mean of absolute deviation of predicted values for Q4 EBITDA","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_ebtq_q4_mae","mdl211_delta_ebtq_q4_mae","Mean of absolute error of the model of a particular stock for Q4 EBITDA","MATRIX","USA","TOP3000","1","0.5759","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_ebtq_q4_predict","mdl211_delta_ebtq_q4_predict","Predicted value of Q4 EBITDA","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_ebty_y1_mada","mdl211_delta_ebty_y1_mada","Mean of absolute deviation of scaled actual values for annual EBITDA","MATRIX","USA","TOP3000","1","0.4879","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_ebty_y1_madp","mdl211_delta_ebty_y1_madp","Mean of Absolute Deviation of Predicted Values for Annual EBITDA (Delay 0)","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_ebty_y1_mae","mdl211_delta_ebty_y1_mae","Mean of absolute error of the model of a particular stock for annual ebitda","MATRIX","USA","TOP3000","1","0.5147","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_ebty_y1_predict","mdl211_delta_ebty_y1_predict","Predicted value of annual ebitda","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q1_mada","mdl211_delta_epsq_q1_mada","Mean of absolute deviation of scaled actual values for Q1 eps","MATRIX","USA","TOP3000","1","0.72","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q1_madp","mdl211_delta_epsq_q1_madp","Mean of absolute deviation of predicted values for Q1 eps","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q1_mae","mdl211_delta_epsq_q1_mae","Mean of absolute error of the model of a particular stock for Q1 eps","MATRIX","USA","TOP3000","1","0.7393","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q1_predict","mdl211_delta_epsq_q1_predict","Predicted value of Q1 eps","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q2_mada","mdl211_delta_epsq_q2_mada","Mean of absolute deviation of scaled actual values for Q2 eps","MATRIX","USA","TOP3000","1","0.7195","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q2_madp","mdl211_delta_epsq_q2_madp","Mean of absolute deviation of predicted values for Q2 eps","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q2_mae","mdl211_delta_epsq_q2_mae","Mean of absolute error of the model of a particular stock for Q2 eps","MATRIX","USA","TOP3000","1","0.7393","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q2_predict","mdl211_delta_epsq_q2_predict","Predicted value of Q2 eps","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q3_mada","mdl211_delta_epsq_q3_mada","Mean of absolute deviation of scaled actual values for Q3 eps","MATRIX","USA","TOP3000","1","0.7198","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q3_madp","mdl211_delta_epsq_q3_madp","Mean of absolute deviation of predicted values for Q3 eps","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q3_mae","mdl211_delta_epsq_q3_mae","Mean of absolute error of the model of a particular stock for Q3 eps","MATRIX","USA","TOP3000","1","0.7393","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q3_predict","mdl211_delta_epsq_q3_predict","Predicted value of Q3 eps","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q4_mada","mdl211_delta_epsq_q4_mada","Mean of absolute deviation of scaled actual values for Q4 eps","MATRIX","USA","TOP3000","1","0.7194","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q4_madp","mdl211_delta_epsq_q4_madp","Mean of absolute deviation of predicted values for Q4 eps","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q4_mae","mdl211_delta_epsq_q4_mae","Mean of absolute error of the model of a particular stock for Q4 eps","MATRIX","USA","TOP3000","1","0.7393","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsq_q4_predict","mdl211_delta_epsq_q4_predict","Predicted value of Q4 eps","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsy_y1_mada","mdl211_delta_epsy_y1_mada","Mean of absolute deviation of scaled actual values for annual eps","MATRIX","USA","TOP3000","1","0.525","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsy_y1_madp","mdl211_delta_epsy_y1_madp","Mean of absolute deviation of predicted values for annual eps","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsy_y1_mae","mdl211_delta_epsy_y1_mae","Mean of absolute error of the model of a particular stock for annual EPS","MATRIX","USA","TOP3000","1","0.5564","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_epsy_y1_predict","mdl211_delta_epsy_y1_predict","Predicted value of annual EPS","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q1_mada","mdl211_delta_gpsq_q1_mada","Mean of absolute deviation of scaled actual values for Q1 EPS (GAAP)","MATRIX","USA","TOP3000","1","0.6478","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q1_madp","mdl211_delta_gpsq_q1_madp","Mean of absolute deviation of predicted values for Q1 EPS (GAAP)","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q1_mae","mdl211_delta_gpsq_q1_mae","Mean of absolute error of the model of a particular stock for Q1 EPS (GAAP)","MATRIX","USA","TOP3000","1","0.6701","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q1_predict","mdl211_delta_gpsq_q1_predict","Predicted value of Q1 EPS (GAAP)","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q2_mada","mdl211_delta_gpsq_q2_mada","Mean of absolute deviation of scaled actual values for Q2 EPS (GAAP)","MATRIX","USA","TOP3000","1","0.6473","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q2_madp","mdl211_delta_gpsq_q2_madp","Mean of absolute deviation of predicted values for Q2 EPS (GAAP)","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q2_mae","mdl211_delta_gpsq_q2_mae","Mean of absolute error of the model of a particular stock for Q2 EPS (GAAP)","MATRIX","USA","TOP3000","1","0.6701","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q2_predict","mdl211_delta_gpsq_q2_predict","Predicted value of Q2 EPS (GAAP)","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q3_mada","mdl211_delta_gpsq_q3_mada","Mean of absolute deviation of scaled actual values for Q3 EPS (GAAP)","MATRIX","USA","TOP3000","1","0.6471","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q3_madp","mdl211_delta_gpsq_q3_madp","Mean of absolute deviation of predicted values for Q3 EPS (GAAP)","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q3_mae","mdl211_delta_gpsq_q3_mae","Mean of absolute error of the model of a particular stock for Q3 EPS (GAAP)","MATRIX","USA","TOP3000","1","0.6701","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q3_predict","mdl211_delta_gpsq_q3_predict","Predicted value of Q3 EPS (GAAP)","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q4_mada","mdl211_delta_gpsq_q4_mada","Mean of absolute deviation of scaled actual values for Q4 EPS (GAAP)","MATRIX","USA","TOP3000","1","0.6473","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q4_madp","mdl211_delta_gpsq_q4_madp","Mean of absolute deviation of predicted values for Q4 EPS (GAAP)","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q4_mae","mdl211_delta_gpsq_q4_mae","Mean of absolute error of the model of a particular stock for Q4 EPS (GAAP)","MATRIX","USA","TOP3000","1","0.6701","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsq_q4_predict","mdl211_delta_gpsq_q4_predict","Predicted value of Q4 EPS (GAAP)","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsy_y1_mada","mdl211_delta_gpsy_y1_mada","Mean of absolute deviation of scaled actual values for annual EPS (GAAP)","MATRIX","USA","TOP3000","1","0.4847","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsy_y1_madp","mdl211_delta_gpsy_y1_madp","Mean of absolute deviation of predicted values for annual EPS (GAAP)","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsy_y1_mae","mdl211_delta_gpsy_y1_mae","Mean of Absolute Error of the model of a particular stock for annual EPS (GAAP)","MATRIX","USA","TOP3000","1","0.5192","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_gpsy_y1_predict","mdl211_delta_gpsy_y1_predict","Predicted value of annual EPS (GAAP)","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q1_mada","mdl211_delta_netq_q1_mada","Mean of absolute deviation of scaled actual values for Q1 net income","MATRIX","USA","TOP3000","1","0.7138","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q1_madp","mdl211_delta_netq_q1_madp","Mean of absolute deviation of predicted values for Q1 net income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q1_mae","mdl211_delta_netq_q1_mae","Mean of absolute error of the model of a particular stock for Q1 net income","MATRIX","USA","TOP3000","1","0.7327","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q1_predict","mdl211_delta_netq_q1_predict","Predicted value of Q1 net income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q2_mada","mdl211_delta_netq_q2_mada","Mean of absolute deviation of scaled actual values for Q2 net income","MATRIX","USA","TOP3000","1","0.713","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q2_madp","mdl211_delta_netq_q2_madp","Mean of Absolute Deviation of Predicted Values for Q2 Net Income (Delay 0)","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q2_mae","mdl211_delta_netq_q2_mae","Mean of absolute error of the model of a particular stock for Q2 net income","MATRIX","USA","TOP3000","1","0.7327","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q2_predict","mdl211_delta_netq_q2_predict","Predicted value of Q2 net income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q3_mada","mdl211_delta_netq_q3_mada","Mean of absolute deviation of scaled actual values for Q3 net income","MATRIX","USA","TOP3000","1","0.7126","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q3_madp","mdl211_delta_netq_q3_madp","Mean of absolute deviation of predicted values for Q3 net income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q3_mae","mdl211_delta_netq_q3_mae","Mean of absolute error of the model of a particular stock for Q3 net income","MATRIX","USA","TOP3000","1","0.7327","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q3_predict","mdl211_delta_netq_q3_predict","Predicted value of Q3 net income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q4_mada","mdl211_delta_netq_q4_mada","Mean of absolute deviation of scaled actual values for Q4 net income","MATRIX","USA","TOP3000","1","0.7129","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q4_madp","mdl211_delta_netq_q4_madp","Mean of absolute deviation of predicted values for Q4 net income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q4_mae","mdl211_delta_netq_q4_mae","Mean of absolute error of the model of a particular stock for Q4 net income","MATRIX","USA","TOP3000","1","0.7327","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_netq_q4_predict","mdl211_delta_netq_q4_predict","Predicted value of Q4 net income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_nety_y1_mada","mdl211_delta_nety_y1_mada","Mean of absolute deviation of scaled actual values for annual net income","MATRIX","USA","TOP3000","1","0.5815","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_nety_y1_madp","mdl211_delta_nety_y1_madp","Mean of absolute deviation of predicted values for annual net income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_nety_y1_mae","mdl211_delta_nety_y1_mae","Mean of Absolute Error of the Model of a Particular Stock for Annual Net Income (Delay 0)","MATRIX","USA","TOP3000","1","0.6113","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_nety_y1_predict","mdl211_delta_nety_y1_predict","Predicted value of annual net income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_oprq_q1_madp","mdl211_delta_oprq_q1_madp","Mean of absolute deviation of predicted values for Q1 operating income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_oprq_q1_predict","mdl211_delta_oprq_q1_predict","Predicted value of Q1 operating income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_oprq_q2_madp","mdl211_delta_oprq_q2_madp","Mean of absolute deviation of predicted values for Q2 operating income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_oprq_q2_predict","mdl211_delta_oprq_q2_predict","Predicted value of Q2 operating income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_oprq_q3_madp","mdl211_delta_oprq_q3_madp","Mean of absolute deviation of predicted values for Q3 operating income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_oprq_q3_predict","mdl211_delta_oprq_q3_predict","Predicted value of Q3 operating income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_oprq_q4_madp","mdl211_delta_oprq_q4_madp","Mean of absolute deviation of predicted values for Q4 operating income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_oprq_q4_predict","mdl211_delta_oprq_q4_predict","Predicted value of Q4 operating income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_opry_y1_madp","mdl211_delta_opry_y1_madp","Mean of absolute deviation of predicted values for annual operating income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_opry_y1_predict","mdl211_delta_opry_y1_predict","Predicted value of annual operating income","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q1_mada","mdl211_delta_preq_q1_mada","Mean of Absolute Deviation of Scaled Actual Values for Q1 Pre-Tax Profit (Delay 0)","MATRIX","USA","TOP3000","1","0.6656","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q1_madp","mdl211_delta_preq_q1_madp","Mean of Absolute Deviation of Predicted Values for Q1 Pre-Tax Profit (Delay 0)","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q1_mae","mdl211_delta_preq_q1_mae","Mean of absolute error of the model of a particular stock for Q1 pre-tax profit","MATRIX","USA","TOP3000","1","0.6855","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q1_predict","mdl211_delta_preq_q1_predict","Predicted value of Q1 pre-tax profit","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q2_mada","mdl211_delta_preq_q2_mada","Mean of absolute deviation of scaled actual values for Q2 pre-tax profit","MATRIX","USA","TOP3000","1","0.6648","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q2_madp","mdl211_delta_preq_q2_madp","Mean of absolute deviation of predicted values for Q2 pre-tax profit","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q2_mae","mdl211_delta_preq_q2_mae","Mean of absolute error of the model of a particular stock for Q2 pre-tax profit","MATRIX","USA","TOP3000","1","0.6855","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q2_predict","mdl211_delta_preq_q2_predict","Predicted value of Q2 pre-tax profit","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q3_mada","mdl211_delta_preq_q3_mada","Mean of absolute deviation of scaled actual values for Q3 pre-tax profit","MATRIX","USA","TOP3000","1","0.6648","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q3_madp","mdl211_delta_preq_q3_madp","Mean of absolute deviation of predicted values for Q3 pre-tax profit","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q3_mae","mdl211_delta_preq_q3_mae","Mean of absolute error of the model of a particular stock for Q3 pre-tax profit","MATRIX","USA","TOP3000","1","0.6855","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q3_predict","mdl211_delta_preq_q3_predict","Predicted value of Q3 pre-tax profit","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q4_mada","mdl211_delta_preq_q4_mada","Mean of absolute deviation of scaled actual values for Q4 pre-tax profit","MATRIX","USA","TOP3000","1","0.6649","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q4_madp","mdl211_delta_preq_q4_madp","Mean of absolute deviation of predicted values for Q4 pre-tax profit","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q4_mae","mdl211_delta_preq_q4_mae","Mean of absolute error of the model of a particular stock for Q4 pre-tax profit","MATRIX","USA","TOP3000","1","0.6855","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_preq_q4_predict","mdl211_delta_preq_q4_predict","Predicted value of Q4 pre-tax profit","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=analyst"
"model211","Analyst estimate prediction data","Analyst","mdl211_delta_prey_y1_mada","mdl211_delta_prey_y1_mada","Mean of absolute deviation of scaled actual values for annual pre-tax profit","MATRIX","USA","TOP3000","1","0.5424","","","2026-07-16T15:20:39","possible_direction=analyst"
