"dataset_id","dataset_name","dataset_category","field_id","field_name","description","field_type","region","universe","delay","coverage","user_permission","permission_level","last_seen","notes"
"insiders1","Global Insider Trading Data","Insiders","buy_to_total_amount_ratio_6mo","buy_to_total_amount_ratio_6mo","Ratio of insider purchase value to total transaction value over the past half year.","MATRIX","USA","TOP3000","1","0.7842","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","buy_to_total_amount_ratio_qtr","buy_to_total_amount_ratio_qtr","Ratio of insider purchase value to total transaction value over the past quarter.","MATRIX","USA","TOP3000","1","0.7842","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","insd1_gvkey","insd1_gvkey","Compustat Global Company Identifier (Global Value Key) for the issuer","VECTOR","USA","TOP3000","1","0.756","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","insd1_holdings","insd1_holdings","Total equity share holdings of the insider after the transaction","VECTOR","USA","TOP3000","1","0.756","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","insd1_price","insd1_price","Transaction price per share; if a range was reported, this is the minimum price","VECTOR","USA","TOP3000","1","0.756","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","insd1_shares","insd1_shares","Number of shares (or units) traded in the transaction","VECTOR","USA","TOP3000","1","0.756","","","2026-07-16T15:20:39","possible_direction=volume"
"insiders1","Global Insider Trading Data","Insiders","insd1_tradesignificance","insd1_tradesignificance","Significance score of the trade (1 = low significance, 3 = high significance)","VECTOR","USA","TOP3000","1","0.756","","","2026-07-16T15:20:39","possible_direction=volume"
"insiders1","Global Insider Trading Data","Insiders","insd1_value","insd1_value","Total value of the transaction in original currency","VECTOR","USA","TOP3000","1","0.756","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","insd1_valueeur","insd1_valueeur","Total value of the transaction in Euro","VECTOR","USA","TOP3000","1","0.756","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","max_trade_price","max_trade_price","Maximum transaction price per share when a price range was reported","VECTOR","USA","TOP3000","1","0.756","","","2026-07-16T15:20:39","possible_direction=volume"
"insiders1","Global Insider Trading Data","Insiders","mean_return_all","mean_return_all","Average return for all positions.","MATRIX","USA","TOP3000","1","0.4263","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","mean_return_long","mean_return_long","Average return for long positions.","MATRIX","USA","TOP3000","1","0.3407","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","mean_return_short","mean_return_short","Average return for short positions.","MATRIX","USA","TOP3000","1","0.4263","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","mean_sharpe_all","mean_sharpe_all","Average Sharpe ratio for all positions.","MATRIX","USA","TOP3000","1","0.4263","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","mean_sharpe_long","mean_sharpe_long","Average Sharpe ratio for long positions.","MATRIX","USA","TOP3000","1","0.3407","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","mean_sharpe_short","mean_sharpe_short","Average Sharpe ratio for short positions.","MATRIX","USA","TOP3000","1","0.4263","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","transaction_currency_code","transaction_currency_code","Three-letter ISO currency code of the transaction’s currency","VECTOR","USA","TOP3000","1","0.756","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","txn_amount_checkpoint","txn_amount_checkpoint","Transaction value at checkpoint.","VECTOR","USA","TOP3000","1","0.4488","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","txn_days_checkpoint","txn_days_checkpoint","Number of days for transaction at checkpoint.","VECTOR","USA","TOP3000","1","0.4488","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","txn_di_checkpoint","txn_di_checkpoint","Checkpoint value for transaction direction indicator.","VECTOR","USA","TOP3000","1","0.4488","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","txn_return_long_checkpoint","txn_return_long_checkpoint","Return for long transaction at checkpoint.","VECTOR","USA","TOP3000","1","0.4488","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","txn_return_mean_checkpoint","txn_return_mean_checkpoint","Mean return for transaction at checkpoint.","VECTOR","USA","TOP3000","1","0.4488","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","txn_return_short_checkpoint","txn_return_short_checkpoint","Return for short transaction at checkpoint.","VECTOR","USA","TOP3000","1","0.4488","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","txn_return_variance_checkpoint","txn_return_variance_checkpoint","Variance of transaction returns at checkpoint.","VECTOR","USA","TOP3000","1","0.4488","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","txn_sharpe_long_checkpoint","txn_sharpe_long_checkpoint","Sharpe ratio for long transaction at checkpoint.","VECTOR","USA","TOP3000","1","0.4488","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","txn_sharpe_ratio_checkpoint","txn_sharpe_ratio_checkpoint","Sharpe ratio for the transaction at checkpoint.","VECTOR","USA","TOP3000","1","0.4488","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","txn_sharpe_short_checkpoint","txn_sharpe_short_checkpoint","Sharpe ratio for short transaction at checkpoint.","VECTOR","USA","TOP3000","1","0.4488","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","weighted_return_all","weighted_return_all","Weighted return for all positions.","MATRIX","USA","TOP3000","1","0.4263","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","weighted_return_long","weighted_return_long","Weighted return for long positions.","MATRIX","USA","TOP3000","1","0.3407","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","weighted_return_short","weighted_return_short","Weighted return for short positions.","MATRIX","USA","TOP3000","1","0.4263","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","weighted_sharpe_all","weighted_sharpe_all","Weighted Sharpe ratio for all positions.","MATRIX","USA","TOP3000","1","0.4263","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","weighted_sharpe_long","weighted_sharpe_long","Weighted Sharpe ratio for long positions.","MATRIX","USA","TOP3000","1","0.3407","","","2026-07-16T15:20:39","possible_direction=unknown"
"insiders1","Global Insider Trading Data","Insiders","weighted_sharpe_short","weighted_sharpe_short","Weighted Sharpe ratio for short positions.","MATRIX","USA","TOP3000","1","0.4263","","","2026-07-16T15:20:39","possible_direction=unknown"
