"dataset_id","dataset_name","dataset_category","field_id","field_name","description","field_type","region","universe","delay","coverage","user_permission","permission_level","last_seen","notes"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_p_pop_d1m","rsk82_raw_etf_us_p_pop_d1m","1m delta in number of US-listed passive ETFs holding the stock","VECTOR","USA","TOP3000","1","0.7963","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_p_pop_d1w","rsk82_raw_etf_us_p_pop_d1w","1w delta in number of US-listed passive ETFs holding the stock","VECTOR","USA","TOP3000","1","0.7435","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_p_pop_d2w","rsk82_raw_etf_us_p_pop_d2w","2w delta in number of US-listed passive ETFs holding the stock","VECTOR","USA","TOP3000","1","0.7635","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_p_pop_d3m","rsk82_raw_etf_us_p_pop_d3m","3m delta in number of US-listed passive ETFs holding the stock","VECTOR","USA","TOP3000","1","0.8772","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_p_pop_d6m","rsk82_raw_etf_us_p_pop_d6m","6m delta in number of US-listed passive ETFs holding the stock","VECTOR","USA","TOP3000","1","0.9224","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_p_pop_g12m","rsk82_raw_etf_us_p_pop_g12m","12m growth in number of US-listed passive ETFs holding the stock","VECTOR","USA","TOP3000","1","0.8856","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_p_pop_g1m","rsk82_raw_etf_us_p_pop_g1m","1m growth in number of US-listed passive ETFs holding the stock","VECTOR","USA","TOP3000","1","0.7849","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_p_pop_g1w","rsk82_raw_etf_us_p_pop_g1w","1w growth in number of US-listed passive ETFs holding the stock","VECTOR","USA","TOP3000","1","0.7365","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_p_pop_g2w","rsk82_raw_etf_us_p_pop_g2w","2w growth in number of US-listed passive ETFs holding the stock","VECTOR","USA","TOP3000","1","0.7551","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_p_pop_g3m","rsk82_raw_etf_us_p_pop_g3m","3m growth in number of US-listed passive ETFs holding the stock","VECTOR","USA","TOP3000","1","0.8564","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_p_pop_g6m","rsk82_raw_etf_us_p_pop_g6m","6m growth in number of US-listed passive ETFs holding the stock","VECTOR","USA","TOP3000","1","0.8851","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_pop","rsk82_raw_etf_us_pop","Number of US-listed equity ETFs holding the stock","VECTOR","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_pop_d12m","rsk82_raw_etf_us_pop_d12m","12m delta in number of US-listed ETFs holding the stock","VECTOR","USA","TOP3000","1","0.959","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_pop_d1m","rsk82_raw_etf_us_pop_d1m","1m delta in number of US-listed ETFs holding the stock","VECTOR","USA","TOP3000","1","0.8053","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_pop_d1w","rsk82_raw_etf_us_pop_d1w","1w delta in number of US-listed ETFs holding the stock","VECTOR","USA","TOP3000","1","0.7536","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_pop_d2w","rsk82_raw_etf_us_pop_d2w","2w delta in number of US-listed ETFs holding the stock","VECTOR","USA","TOP3000","1","0.7732","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_pop_d3m","rsk82_raw_etf_us_pop_d3m","3m delta in number of US-listed ETFs holding the stock","VECTOR","USA","TOP3000","1","0.8836","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_pop_d6m","rsk82_raw_etf_us_pop_d6m","6m delta in number of US-listed ETFs holding the stock","VECTOR","USA","TOP3000","1","0.9271","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_pop_g12m","rsk82_raw_etf_us_pop_g12m","12m growth in number of US-listed ETFs holding the stock","VECTOR","USA","TOP3000","1","0.8887","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_pop_g1m","rsk82_raw_etf_us_pop_g1m","1m growth in number of US-listed ETFs holding the stock","VECTOR","USA","TOP3000","1","0.794","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_pop_g1w","rsk82_raw_etf_us_pop_g1w","1w growth in the number of US-listed ETFs holding the stock","VECTOR","USA","TOP3000","1","0.7467","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_pop_g2w","rsk82_raw_etf_us_pop_g2w","2w growth in number of US-listed ETFs holding the stock","VECTOR","USA","TOP3000","1","0.7649","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_pop_g3m","rsk82_raw_etf_us_pop_g3m","3m growth in number of US-listed ETFs holding the stock","VECTOR","USA","TOP3000","1","0.8629","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_etf_us_pop_g6m","rsk82_raw_etf_us_pop_g6m","6m growth in number of US-listed ETFs holding the stock","VECTOR","USA","TOP3000","1","0.8898","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m1d_tni_a_su_fte","rsk82_raw_m1d_tni_a_su_fte","1m delta in ownership as a percent of market-cap by US-listed active ETFs","VECTOR","USA","TOP3000","1","0.4137","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m1d_tni_p_su_fte","rsk82_raw_m1d_tni_p_su_fte","1m delta in ownership as a percent of market-cap by US-listed passive ETFs","VECTOR","USA","TOP3000","1","0.9935","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m1d_tni_su_fte","rsk82_raw_m1d_tni_su_fte","1m delta in ownership as a percent of market-cap by US-listed ETFs","VECTOR","USA","TOP3000","1","0.9943","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m1g_tni_a_su_fte","rsk82_raw_m1g_tni_a_su_fte","1m growth in ownership as a percent of market-cap by US-listed active ETFs","VECTOR","USA","TOP3000","1","0.4034","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m1g_tni_p_su_fte","rsk82_raw_m1g_tni_p_su_fte","1m growth in ownership as a percent of market-cap by US-listed passive ETFs","VECTOR","USA","TOP3000","1","0.9882","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m1g_tni_su_fte","rsk82_raw_m1g_tni_su_fte","1m growth in ownership as a percent of market-cap by US-listed ETFs","VECTOR","USA","TOP3000","1","0.989","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m21d_tni_a_su_fte","rsk82_raw_m21d_tni_a_su_fte","12m delta in ownership as a percent of market-cap by US-listed active ETFs","VECTOR","USA","TOP3000","1","0.442","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m21d_tni_p_su_fte","rsk82_raw_m21d_tni_p_su_fte","12m delta in ownership as a percent of market-cap by US-listed passive ETFs","VECTOR","USA","TOP3000","1","0.9964","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m21d_tni_su_fte","rsk82_raw_m21d_tni_su_fte","12m delta in ownership as a percent of market-cap by US-listed ETFs","VECTOR","USA","TOP3000","1","0.9971","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m21g_tni_a_su_fte","rsk82_raw_m21g_tni_a_su_fte","12m growth in ownership as a percent of market-cap by US-listed active ETFs","VECTOR","USA","TOP3000","1","0.3441","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m21g_tni_p_su_fte","rsk82_raw_m21g_tni_p_su_fte","12m growth in ownership as a percent of market-cap by US-listed passive ETFs","VECTOR","USA","TOP3000","1","0.9283","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m21g_tni_su_fte","rsk82_raw_m21g_tni_su_fte","12m growth in ownership as a percent of market-cap by US-listed ETFs","VECTOR","USA","TOP3000","1","0.9288","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m3d_tni_a_su_fte","rsk82_raw_m3d_tni_a_su_fte","3m delta in ownership as a percent of market-cap by US-listed active ETFs","VECTOR","USA","TOP3000","1","0.4213","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m3d_tni_p_su_fte","rsk82_raw_m3d_tni_p_su_fte","3m delta in ownership as a percent of market-cap by US-listed passive ETFs","VECTOR","USA","TOP3000","1","0.9945","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m3d_tni_su_fte","rsk82_raw_m3d_tni_su_fte","3m delta in ownership as a percent of market-cap by US-listed ETFs","VECTOR","USA","TOP3000","1","0.9952","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m3g_tni_a_su_fte","rsk82_raw_m3g_tni_a_su_fte","3M growth in ownership as a percent of market-cap by US-listed active ETFs","VECTOR","USA","TOP3000","1","0.3928","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m3g_tni_p_su_fte","rsk82_raw_m3g_tni_p_su_fte","3m growth in ownership as a percent of market-cap by US-listed passive ETFs","VECTOR","USA","TOP3000","1","0.9771","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m3g_tni_su_fte","rsk82_raw_m3g_tni_su_fte","3m growth in ownership as a percent of market-cap by US-listed ETFs","VECTOR","USA","TOP3000","1","0.9779","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m6d_tni_a_su_fte","rsk82_raw_m6d_tni_a_su_fte","6m delta in ownership as a percent of market-cap by US-listed active ETFs","VECTOR","USA","TOP3000","1","0.4327","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m6d_tni_p_su_fte","rsk82_raw_m6d_tni_p_su_fte","6m delta in ownership as a percent of market-cap by US-listed passive ETFs","VECTOR","USA","TOP3000","1","0.9954","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m6d_tni_su_fte","rsk82_raw_m6d_tni_su_fte","6m delta in ownership as a percent of market-cap by US-listed ETFs","VECTOR","USA","TOP3000","1","0.9961","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m6g_tni_a_su_fte","rsk82_raw_m6g_tni_a_su_fte","6m growth in ownership as a percent of market-cap by US-listed active ETFs","VECTOR","USA","TOP3000","1","0.3768","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m6g_tni_p_su_fte","rsk82_raw_m6g_tni_p_su_fte","6m growth in ownership as a percent of market-cap by US-listed passive ETFs","VECTOR","USA","TOP3000","1","0.9608","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_m6g_tni_su_fte","rsk82_raw_m6g_tni_su_fte","6m growth in ownership as a percent of market-cap by US-listed ETFs","VECTOR","USA","TOP3000","1","0.9615","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_tni_a_su_fte","rsk82_raw_tni_a_su_fte","Ownership as a percent of market-cap by active US-listed equity ETFs","VECTOR","USA","TOP3000","1","0.4088","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_tni_p_su_fte","rsk82_raw_tni_p_su_fte","ownership as a percent of market-cap by passive US-listed equity ETFs","VECTOR","USA","TOP3000","1","0.9929","","","2026-07-16T15:20:39","possible_direction=unknown"
"risk82","ETF Risk Data","Model","rsk82_raw_tni_su_fte","rsk82_raw_tni_su_fte","Ownership as a percent of market-cap by US-listed equity ETFs","VECTOR","USA","TOP3000","1","0.9938","","","2026-07-16T15:20:39","possible_direction=unknown"
