"dataset_id","dataset_name","dataset_category","field_id","field_name","description","field_type","region","universe","delay","coverage","user_permission","permission_level","last_seen","notes"
"analyst11","ESG scores","Analyst","anl11_2pme","anl11_2pme","Aggregate key performance indicator for Employee Diversity Treatment and Labor Rights","MATRIX","USA","TOP3000","1","0.8419","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_2tic","anl11_2tic","Aggregate KPI for Human Rights Activism, Supply Chain, Labor & Human Rights Policies","MATRIX","USA","TOP3000","1","0.8403","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_3e","anl11_3e","Aggregate score for Energy & Resource Efficiency for the company","MATRIX","USA","TOP3000","1","0.8365","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_3g","anl11_3g","Aggregate key performance indicator for disclosure, transparency, and stakeholder accountability","MATRIX","USA","TOP3000","1","0.8387","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_3pme","anl11_3pme","Aggregate key performance indicator for Employee Continuing Education, Training, Work Conditions, Safety & Health","MATRIX","USA","TOP3000","1","0.8296","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_3tic","anl11_3tic","Aggregate key performance indicator measuring Business Model & Products under the Citizenship pillar","MATRIX","USA","TOP3000","1","0.8314","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit1reg_industryperc","anl11_cit1reg_industryperc","Percentile within industry for CIT1 (Community Engagement & Charitable Activities), 100% as best","MATRIX","USA","TOP3000","1","0.819","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit1reg_industryrnk","anl11_cit1reg_industryrnk","Rank within industry for CIT1 (Community Engagement & Charitable Activities), 1 being highest","MATRIX","USA","TOP3000","1","0.8337","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit1regsubsecperc","anl11_cit1regsubsecperc","Percentile within subsector for CIT1 (Community Engagement & Charitable Activities), 100% as best","MATRIX","USA","TOP3000","1","0.819","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit1regsubsecrnk","anl11_cit1regsubsecrnk","Rank within subsector for CIT1 (Community Engagement & Charitable Activities), 1 being highest","MATRIX","USA","TOP3000","1","0.8337","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit2reg_industryperc","anl11_cit2reg_industryperc","Percentile position of a company within its industry peer group for the CIT2 KPI, with 100% being the best","MATRIX","USA","TOP3000","1","0.825","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit2reg_industryrnk","anl11_cit2reg_industryrnk","Rank of a company within its industry peer group for the CIT2 KPI, with 1 being the highest rank","MATRIX","USA","TOP3000","1","0.8403","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit2regsubsecperc","anl11_cit2regsubsecperc","Percentile of CIT2 KPI within the region-subsector peer group, with 100% being the highest (best)","MATRIX","USA","TOP3000","1","0.825","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit2regsubsecrnk","anl11_cit2regsubsecrnk","Rank of CIT2 KPI within the region-subsector peer group, with 1 being the highest (best)","MATRIX","USA","TOP3000","1","0.8403","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit3reg_industryperc","anl11_cit3reg_industryperc","Percentile of a company's CIT3 score within its region-industry peer group, with 100% being the best","MATRIX","USA","TOP3000","1","0.8171","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit3reg_industryrnk","anl11_cit3reg_industryrnk","Rank of a company's CIT3 score within its region-industry peer group, with 1 being the highest","MATRIX","USA","TOP3000","1","0.8314","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit3regsubsecperc","anl11_cit3regsubsecperc","Percentile of CIT3 KPI within the region-subsector peer group, with 100% being the highest (best)","MATRIX","USA","TOP3000","1","0.8171","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit3regsubsecrnk","anl11_cit3regsubsecrnk","Rank of a company's CIT3 score within its region-subsector peer group, with 1 being the highest","MATRIX","USA","TOP3000","1","0.8314","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit_totalcor","anl11_cit_totalcor","Hybrid score for Capital Investment pillar, weighting CIT1, CIT2, and CIT3 based on strong positive rank correlations to financial metrics related to total returns for the company’s peer group","MATRIX","USA","TOP3000","1","0.757","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit_totalcorregsectperc","anl11_cit_totalcorregsectperc","The percentile of the company within its sector on the Citizenship (CIT) Hybrid Score, with 100% being best among sector peers","MATRIX","USA","TOP3000","1","0.7546","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit_totalcorregsectrnk","anl11_cit_totalcorregsectrnk","The rank of the company within its sector based on the Citizenship (CIT) Hybrid Score, where 1 is the highest rank among sector peers","MATRIX","USA","TOP3000","1","0.757","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit_totalcorregsubsecperc","anl11_cit_totalcorregsubsecperc","The percentile of the company within its subsector on the Citizenship (CIT) Hybrid Score, with 100% being best among subsector peers","MATRIX","USA","TOP3000","1","0.7546","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit_totalcorregsubsecrnk","anl11_cit_totalcorregsubsecrnk","The rank of the company within its subsector based on the Citizenship (CIT) Hybrid Score, where 1 is the highest rank among subsector peers","MATRIX","USA","TOP3000","1","0.757","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit_ttcrg_industryperc","anl11_cit_ttcrg_industryperc","The percentile of the company within its industry on the Citizenship (CIT) Hybrid Score, with 100% indicating top performance among peers","MATRIX","USA","TOP3000","1","0.7546","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_cit_ttcrg_industryrnk","anl11_cit_ttcrg_industryrnk","The rank of the company within its industry on the Citizenship (CIT) Hybrid Score, where 1 is the highest rank among industry peers","MATRIX","USA","TOP3000","1","0.757","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_citposcorreg_industryperc","anl11_citposcorreg_industryperc","The percentile of the company within its industry on the Citizenship (CIT) Max Correlation Score, with 100% being best among peers","MATRIX","USA","TOP3000","1","0.7518","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_citposcorreg_industryrnk","anl11_citposcorreg_industryrnk","The rank of the company within its industry on the Citizenship (CIT) Max Correlation Score, where 1 is the highest score among peers","MATRIX","USA","TOP3000","1","0.7525","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_citposcorregsubsecrnk","anl11_citposcorregsubsecrnk","Subsector Rank of CIT Max Correlation Score, where 1 is the highest rank","MATRIX","USA","TOP3000","1","0.7525","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_citreg_industryperc","anl11_citreg_industryperc","Percentile of company's CIT Score within its industry peer group, with 100% being the best","MATRIX","USA","TOP3000","1","0.8259","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_citreg_industryrnk","anl11_citreg_industryrnk","Rank of company's CIT Score within its industry peer group, where 1 means highest rank","MATRIX","USA","TOP3000","1","0.8412","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_citregsubsecperc","anl11_citregsubsecperc","Percentile of company's CIT Score within its subsector peer group, with 100% being the best","MATRIX","USA","TOP3000","1","0.8259","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_citregsubsecrnk","anl11_citregsubsecrnk","Rank of company's CIT Score within its subsector peer group, where 1 means highest rank","MATRIX","USA","TOP3000","1","0.8412","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_company_name","anl11_company_name","Company name","MATRIX","USA","TOP3000","1","0.7335","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesger1e","anl11_creptcesger1e","Percentile ranking of the company on E1 KPI within its region-sector group (100% = best)","MATRIX","USA","TOP3000","1","0.8209","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesger1g","anl11_creptcesger1g","Percentile of a company's G1 score within its region-sector peer group, with 100% being the best","MATRIX","USA","TOP3000","1","0.8234","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesger1pme","anl11_creptcesger1pme","Percentile within sector for EMP1 (Compensation & Employee Satisfaction), with 100% as the best","MATRIX","USA","TOP3000","1","0.8207","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesger1tic","anl11_creptcesger1tic","Percentile within sector for CIT1 (Community Engagement & Charitable Activities), 100% as best","MATRIX","USA","TOP3000","1","0.819","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesger2e","anl11_creptcesger2e","Percentile ranking of the company on E2 KPI within its region-sector group (100% = best)","MATRIX","USA","TOP3000","1","0.8201","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesger2g","anl11_creptcesger2g","Percentile of a company's G2 score within its region-sector peer group, with 100% being the best","MATRIX","USA","TOP3000","1","0.8264","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesger2pme","anl11_creptcesger2pme","Percentile within sector for EMP2 (Employee Diversity Treatment & Labor Rights), with 100% as the best","MATRIX","USA","TOP3000","1","0.8265","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesger2tic","anl11_creptcesger2tic","Percentile of CIT2 KPI within the region-sector peer group, with 100% being the highest (best)","MATRIX","USA","TOP3000","1","0.825","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesger3e","anl11_creptcesger3e","Percentile ranking of the company on E3 KPI within its region-sector group (100% = best)","MATRIX","USA","TOP3000","1","0.8216","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesger3g","anl11_creptcesger3g","Percentile of company within its sector peer group based on the G3 governance KPI, with 100% being the best","MATRIX","USA","TOP3000","1","0.8237","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesger3pme","anl11_creptcesger3pme","Percentile within sector for EMP3 (Continuing Education, Training, Work Conditions, Safety & Health), 100% as best","MATRIX","USA","TOP3000","1","0.8153","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesger3tic","anl11_creptcesger3tic","Percentile of CIT3 KPI within the region-sector peer group, with 100% being the highest (best)","MATRIX","USA","TOP3000","1","0.8171","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesgere","anl11_creptcesgere","Percentile ranking of the Environmental (E) score for a company within its sector, with 100% being the best","MATRIX","USA","TOP3000","1","0.8221","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesgerg","anl11_creptcesgerg","Percentile within the sector peer group for the Governance (G) score, with 100% being the best","MATRIX","USA","TOP3000","1","0.8265","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesgergse","anl11_creptcesgergse","Percentile ranking of the company within its sector peer group based on ESG score, with 100% being the best","MATRIX","USA","TOP3000","1","0.8272","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesgerpme","anl11_creptcesgerpme","Percentile of a company's EMP Score within its sector group, where 100% is the best score","MATRIX","USA","TOP3000","1","0.8268","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesgerrocsope","anl11_creptcesgerrocsope","Percentile of the company’s Environmental max correlation score within its sector peer group; 100% is best","MATRIX","USA","TOP3000","1","0.7248","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesgerrocsopg","anl11_creptcesgerrocsopg","Percentile within the sector peer group for the governance max correlation score (both positive and negative), 100% being the best","MATRIX","USA","TOP3000","1","0.7547","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesgerrocsopgse","anl11_creptcesgerrocsopgse","Company's percentile in its sector on the ESG Max Correlation Score, with 100% being the best","MATRIX","USA","TOP3000","1","0.7583","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesgerrocsoppme","anl11_creptcesgerrocsoppme","Percentile of a company's EMP Max Correlation Score within its sector peer group, where 100% is the best value","MATRIX","USA","TOP3000","1","0.7546","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_creptcesgertic","anl11_creptcesgertic","Percentile of company's CIT Score within its sector peer group, with 100% being the best","MATRIX","USA","TOP3000","1","0.8259","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_crptcsknrtcsgrscptc","anl11_crptcsknrtcsgrscptc","The rank and percentile of the company within its sector on the Citizenship (CIT) Max Correlation Score, with rank 1 being best and percentile reflecting standing among peers","MATRIX","USA","TOP3000","1","0.7518","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_ctpscrgsbscrnksbscprc","anl11_ctpscrgsbscrnksbscprc","The rank and percentile of the company within its subsector on the Citizenship (CIT) Max Correlation Score, with rank 1 being best and percentile reflecting standing among peers","MATRIX","USA","TOP3000","1","0.7518","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e","anl11_e","Overall environmental (E) score, calculated as the average of E1, E2, and E3 scores","MATRIX","USA","TOP3000","1","0.837","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e1reg_industryperc","anl11_e1reg_industryperc","Percentile ranking of the company on E1 KPI within its region-industry group (100% = best)","MATRIX","USA","TOP3000","1","0.8209","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e1reg_industryrnk","anl11_e1reg_industryrnk","Rank of the company on E1 KPI within its region-industry group (1 = highest rank)","MATRIX","USA","TOP3000","1","0.8356","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e1regsubsecperc","anl11_e1regsubsecperc","Percentile ranking of the company on E1 KPI within its region-subsector group (100% = best)","MATRIX","USA","TOP3000","1","0.8209","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e1regsubsecrnk","anl11_e1regsubsecrnk","Rank of the company on E1 KPI within its region-subsector group (1 = highest rank)","MATRIX","USA","TOP3000","1","0.8356","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e2reg_industryperc","anl11_e2reg_industryperc","Percentile ranking of the company on E2 KPI within its region-industry group (100% = best)","MATRIX","USA","TOP3000","1","0.8201","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e2reg_industryrnk","anl11_e2reg_industryrnk","Rank of the company on E2 KPI within its region-industry group (1 = highest rank)","MATRIX","USA","TOP3000","1","0.8347","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e2regsubsecperc","anl11_e2regsubsecperc","Percentile ranking of the company on E2 KPI within its region-subsector group (100% = best)","MATRIX","USA","TOP3000","1","0.8201","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e2regsubsecrnk","anl11_e2regsubsecrnk","Rank of the company on E2 KPI within its region-subsector group (1 = highest rank)","MATRIX","USA","TOP3000","1","0.8347","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e3reg_industryperc","anl11_e3reg_industryperc","Percentile ranking (within industry) for the third Environmental KPI (E3), with higher percentiles indicating better performance in E3 compared to industry peers","MATRIX","USA","TOP3000","1","0.8216","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e3reg_industryrnk","anl11_e3reg_industryrnk","Rank of the company on E3 KPI within its region-industry group (1 = highest rank)","MATRIX","USA","TOP3000","1","0.8365","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e3regsubsecperc","anl11_e3regsubsecperc","Percentile ranking of the company on E3 KPI within its region-subsector group (100% = best)","MATRIX","USA","TOP3000","1","0.8216","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e3regsubsecrnk","anl11_e3regsubsecrnk","Rank of the company on E3 KPI within its region-subsector group (1 = highest rank)","MATRIX","USA","TOP3000","1","0.8365","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e_totalcor","anl11_e_totalcor","Hybrid E score, with the three E KPIs weighted by their strength of positive correlation to financial metrics related to 1-year and 3-year total returns for the company's peers","MATRIX","USA","TOP3000","1","0.7547","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e_totalcorregsectperc","anl11_e_totalcorregsectperc","Percentile of the company’s Environmental Hybrid score within its sector (100% is best)","MATRIX","USA","TOP3000","1","0.7523","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e_totalcorregsectrnk","anl11_e_totalcorregsectrnk","Rank position of the company’s E Hybrid Score (composite E metric weighted by correlation) within sector peer group, 1 is highest","MATRIX","USA","TOP3000","1","0.7547","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e_totalcorregsubsecperc","anl11_e_totalcorregsubsecperc","Percentile of the company’s Environmental Hybrid score within its subsector (100% is best)","MATRIX","USA","TOP3000","1","0.7523","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e_totalcorregsubsecrnk","anl11_e_totalcorregsubsecrnk","Rank position of the company’s E Hybrid Score within subsector peer group, 1 is highest","MATRIX","USA","TOP3000","1","0.7547","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e_ttcrg_industryperc","anl11_e_ttcrg_industryperc","Percentile of the company’s Environmental Hybrid score within its industry (100% is best)","MATRIX","USA","TOP3000","1","0.7523","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_e_ttcrg_industryrnk","anl11_e_ttcrg_industryrnk","Rank position of the company’s E Hybrid Score within industry peer group, 1 is highest","MATRIX","USA","TOP3000","1","0.7547","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_emp1reg_industryperc","anl11_emp1reg_industryperc","Percentile within industry for EMP1 (Compensation & Employee Satisfaction), with 100% as the best","MATRIX","USA","TOP3000","1","0.8207","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_emp1reg_industryrnk","anl11_emp1reg_industryrnk","Rank within the industry for EMP1 (Compensation & Employee Satisfaction), 1 being the highest in industry","MATRIX","USA","TOP3000","1","0.8353","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_emp1regsubsecperc","anl11_emp1regsubsecperc","Percentile within subsector for EMP1 (Compensation & Employee Satisfaction), with 100% as the best","MATRIX","USA","TOP3000","1","0.8207","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_emp1regsubsecrnk","anl11_emp1regsubsecrnk","Rank within the subsector for EMP1 (Compensation & Employee Satisfaction), 1 being the best in subsector","MATRIX","USA","TOP3000","1","0.8353","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_emp2reg_industryperc","anl11_emp2reg_industryperc","Percentile within industry for EMP2 (Employee Diversity Treatment & Labor Rights), with 100% as the best","MATRIX","USA","TOP3000","1","0.8265","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_emp2reg_industryrnk","anl11_emp2reg_industryrnk","Rank within the industry for EMP2 (Employee Diversity Treatment & Labor Rights), 1 being the highest in industry","MATRIX","USA","TOP3000","1","0.8419","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_emp2regsubsecperc","anl11_emp2regsubsecperc","Percentile within subsector for EMP2 (Employee Diversity Treatment & Labor Rights), with 100% as the best","MATRIX","USA","TOP3000","1","0.8265","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_emp2regsubsecrnk","anl11_emp2regsubsecrnk","Rank within the subsector for EMP2 (Employee Diversity Treatment & Labor Rights), 1 being the best in subsector","MATRIX","USA","TOP3000","1","0.8419","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_emp3reg_industryperc","anl11_emp3reg_industryperc","Percentile within industry for EMP3 (Continuing Education, Training, Work Conditions, Safety & Health), 100% as best","MATRIX","USA","TOP3000","1","0.8153","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_emp3reg_industryrnk","anl11_emp3reg_industryrnk","Rank within the industry for EMP3 (Continuing Education, Training, Work Conditions, Safety & Health), 1 as highest","MATRIX","USA","TOP3000","1","0.8296","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst11","ESG scores","Analyst","anl11_emp3regsubsecperc","anl11_emp3regsubsecperc","Percentile within subsector for EMP3 (Continuing Education, Training, Work Conditions, Safety & Health), 100% as best","MATRIX","USA","TOP3000","1","0.8153","","","2026-07-16T15:20:39","possible_direction=analyst"
