dataset_id,dataset_name,dataset_category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,date_updated,variant_id,variant_path,variant_evidence
fundamental22,Environmental and Social Governance Data,Fundamental,2,0.395,0.9507,4.0,1.3,2025-10-01,fundamental22__fc2,reports/data_fields/all_scopes/variants/fundamental22__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental23,Fundamental Point in Time Data,Fundamental,39,0.8947,1.0,1.0,1.3,2025-11-01,fundamental23__fc39,reports/data_fields/all_scopes/variants/fundamental23__fc39.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental25,Company Operating Metrics,Fundamental,6,0.2984,0.9507,3.0,1.3,2025-10-01,fundamental25__fc6,reports/data_fields/all_scopes/variants/fundamental25__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental4,Hong Kong Fundamental Data,Fundamental,1,0.3737,0.9507,3.0,1.3,2025-10-01,fundamental4__fc1,reports/data_fields/all_scopes/variants/fundamental4__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental44,Accounting Quality Models,Fundamental,12,0.7842,0.9507,2.0,1.3,2025-10-01,fundamental44__fc12,reports/data_fields/all_scopes/variants/fundamental44__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental86,Stock Reports Plus,Fundamental,7,0.8001,1.0,1.0,1.3,2025-10-01,fundamental86__fc7,reports/data_fields/all_scopes/variants/fundamental86__fc7.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental89,Accrual based Earnings Model,Fundamental,195,0.4524,0.9507,2.0,1.3,2025-10-01,fundamental89__fc195,reports/data_fields/all_scopes/variants/fundamental89__fc195.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental90,"Governance, Accounting, Management, and Equality",Fundamental,65,0.7209,0.9507,2.0,1.3,2025-11-01,fundamental90__fc65,reports/data_fields/all_scopes/variants/fundamental90__fc65.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental93,Earnings Tax Data,Fundamental,32,0.5362,0.9507,2.0,1.3,2025-10-01,fundamental93__fc32,reports/data_fields/all_scopes/variants/fundamental93__fc32.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
fundamental94,Aggregated Fundamental Data,Fundamental,38,0.9258,0.9507,1.0,1.3,2025-11-01,fundamental94__fc38,reports/data_fields/all_scopes/variants/fundamental94__fc38.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
global_seasonal_model,Global Seasonal Regime Return Signals,Model,8,0.996,1.0,4.0,1.3,2026-04-01,global_seasonal_model__fc8,reports/data_fields/all_scopes/variants/global_seasonal_model__fc8.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
imbalance5,Oil Price Resilience Scores,Imbalance,2,0.7876,0.9507,1.0,1.0,2025-10-01,imbalance5__fc2,reports/data_fields/all_scopes/variants/imbalance5__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
insiders1,Global Insider Trading Data,Insiders,9,0.3877,0.9507,2.0,1.1,2025-10-01,insiders1__fc9,reports/data_fields/all_scopes/variants/insiders1__fc9.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
insiders5,Corporate Insider Trading Activities Dataset,Insiders,1,0.9991,0.247,2.0,1.1,2025-10-01,insiders5__fc1,reports/data_fields/all_scopes/variants/insiders5__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
institutions6,Institutions and Beneficial Stake Ownership,Institutions,11,0.992,0.9507,1.0,1.0,2025-10-01,institutions6__fc11,reports/data_fields/all_scopes/variants/institutions6__fc11.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
intraday_pv_feats,Daily Intraday Price Volume Features,Price Volume,582,0.9835,0.9507,3.0,1.1,2026-03-01,intraday_pv_feats__fc582,reports/data_fields/all_scopes/variants/intraday_pv_feats__fc582.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
macro63,Index Reconstitution Data,Macro,1,0.9968,0.9507,2.0,1.0,2025-10-01,macro63__fc1,reports/data_fields/all_scopes/variants/macro63__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ml_factor_proj,Machine Learning Factor Projections,Other,333,1.0,0.9507,4.0,1.5,2026-03-01,ml_factor_proj__fc333,reports/data_fields/all_scopes/variants/ml_factor_proj__fc333.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
mmp_nlp_sentiment,Multilingual NLP News Sentiment Signals,Other,521,0.9593,1.0,5.0,1.5,2026-04-01,mmp_nlp_sentiment__fc521,reports/data_fields/all_scopes/variants/mmp_nlp_sentiment__fc521.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model106,Analysts rating model,Model,14,0.4953,0.9507,2.0,1.3,2025-10-01,model106__fc14,reports/data_fields/all_scopes/variants/model106__fc14.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model110,Big data and machine learning based model,Model,8,0.7885,0.9507,1.0,1.3,2025-10-01,model110__fc8,reports/data_fields/all_scopes/variants/model110__fc8.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model135,Alternative technical factor models,Model,137,0.7855,1.0,2.0,1.3,2025-10-01,model135__fc137,reports/data_fields/all_scopes/variants/model135__fc137.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model138,Stock Selection from Accounting-based Factors,Model,120,0.8327,0.9507,2.0,1.3,2025-10-01,model138__fc120,reports/data_fields/all_scopes/variants/model138__fc120.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model139,Inflation based stock selection model,Model,2,0.7873,0.9507,2.0,1.3,2025-10-01,model139__fc2,reports/data_fields/all_scopes/variants/model139__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model140,Sensitivity to the Inflation Change,Model,3,0.7463,0.9507,2.0,1.3,2025-10-01,model140__fc3,reports/data_fields/all_scopes/variants/model140__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model141,Interest Rate Sensitivity Measures,Model,2,0.1954,0.9507,4.0,1.3,2025-10-01,model141__fc2,reports/data_fields/all_scopes/variants/model141__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model144,Stock Selection DL model,Model,2,0.8301,0.9507,2.0,1.3,2025-10-01,model144__fc2,reports/data_fields/all_scopes/variants/model144__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model16,Fundamental Scores,Model,8,1.0,0.9507,2.0,1.3,2025-11-01,model16__fc8,reports/data_fields/all_scopes/variants/model16__fc8.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model170,Asia Technical and Fundamental ranking model,Model,11,0.7427,0.9252,5.0,1.3,2025-10-01,model170__fc11,reports/data_fields/all_scopes/variants/model170__fc11.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model176,Non-Financial Metric Models,Model,84,0.3977,0.9507,6.0,1.3,2025-11-01,model176__fc84,reports/data_fields/all_scopes/variants/model176__fc84.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model192,CDS Factor Data,Model,101,1.0,0.9507,3.0,1.3,2025-10-01,model192__fc101,reports/data_fields/all_scopes/variants/model192__fc101.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model207,Asian Insider Transaction Data,Model,3,0.6713,0.9507,4.0,1.3,2025-10-01,model207__fc3,reports/data_fields/all_scopes/variants/model207__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model216,Analyst Revisions Model Data,Model,88,0.8223,0.7259,2.0,1.3,2025-11-01,model216__fc88,reports/data_fields/all_scopes/variants/model216__fc88.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model238,SmartHoldings Model,Model,44,0.9827,0.9507,2.0,1.3,2025-11-01,model238__fc44,reports/data_fields/all_scopes/variants/model238__fc44.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model243,Combined Alpha Model,Model,4,0.9338,1.0,1.0,1.3,2025-10-01,model243__fc4,reports/data_fields/all_scopes/variants/model243__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model244,Insider Transaction Analytics,Model,30,0.4702,0.9507,3.0,1.3,2025-10-01,model244__fc30,reports/data_fields/all_scopes/variants/model244__fc30.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model250,Nonlinear adaptive model,Model,20,0.7876,0.9507,1.0,1.3,2025-10-01,model250__fc20,reports/data_fields/all_scopes/variants/model250__fc20.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model252,Systematic Hedging for Investors to Evade Large Drawdowns,Model,5,0.7854,1.0,2.0,1.3,2025-10-01,model252__fc5,reports/data_fields/all_scopes/variants/model252__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model253,Event based sentiment and behavioral factors model,Model,2,0.4882,0.9507,3.0,1.3,2025-10-01,model253__fc2,reports/data_fields/all_scopes/variants/model253__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model26,Analyst Revisions,Model,667,0.7601,0.9507,1.0,1.3,2025-11-01,model26__fc667,reports/data_fields/all_scopes/variants/model26__fc667.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model262,DNN prediction of fundamentals,Model,25,0.9009,1.0,2.0,1.3,2025-11-01,model262__fc25,reports/data_fields/all_scopes/variants/model262__fc25.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model28,Structural Credit Risk Model,Model,114,0.9699,1.0,2.0,1.3,2026-03-01,model28__fc114,reports/data_fields/all_scopes/variants/model28__fc114.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model29,EBITDA Estimate Model,Model,91,0.7187,1.0,3.0,1.3,2026-03-01,model29__fc91,reports/data_fields/all_scopes/variants/model29__fc91.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model30,EPS Estimate Model,Model,49,0.7677,1.0,2.0,1.3,2025-11-01,model30__fc49,reports/data_fields/all_scopes/variants/model30__fc49.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model31,Earnings Quality Model,Model,132,0.8303,1.0,2.0,1.3,2025-11-01,model31__fc132,reports/data_fields/all_scopes/variants/model31__fc132.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model313,Intangible Asset Factors,Model,3,0.6749,0.9507,4.0,1.3,2025-11-01,model313__fc3,reports/data_fields/all_scopes/variants/model313__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model32,Price Momentum Model,Model,36,0.9696,0.9507,2.0,1.3,2025-11-01,model32__fc36,reports/data_fields/all_scopes/variants/model32__fc36.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model33,Revenue Estimate Model,Model,32,0.7851,1.0,3.0,1.3,2025-11-01,model33__fc32,reports/data_fields/all_scopes/variants/model33__fc32.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model36,SmartRatios Model,Model,42,0.9801,0.9507,2.0,1.3,2025-11-01,model36__fc42,reports/data_fields/all_scopes/variants/model36__fc42.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model37,Text Mining Data,Model,85,0.9288,0.9507,3.0,1.3,2025-11-01,model37__fc85,reports/data_fields/all_scopes/variants/model37__fc85.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model38,Growth Valuation Model,Model,71,0.865,0.9507,1.0,1.3,2025-11-01,model38__fc71,reports/data_fields/all_scopes/variants/model38__fc71.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model39,Valuation Momentum Data,Model,14,0.9734,0.9507,1.0,1.3,2025-10-01,model39__fc14,reports/data_fields/all_scopes/variants/model39__fc14.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model50,International Scorings Data,Model,58,0.619,1.0,3.0,1.3,2025-10-01,model50__fc58,reports/data_fields/all_scopes/variants/model50__fc58.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model68,Risk-Alleviated Momentum Scores,Model,4,0.782,0.9507,4.0,1.3,2025-11-01,model68__fc4,reports/data_fields/all_scopes/variants/model68__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model77,Analysts' Factor Model,Model,348,0.8495,1.0,2.0,1.3,2025-11-01,model77__fc348,reports/data_fields/all_scopes/variants/model77__fc348.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news104,Archive News Data,News,11,0.7348,0.9507,2.0,1.4,2025-11-01,news104__fc11,reports/data_fields/all_scopes/variants/news104__fc11.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news17,PR Edition Data,News,24,0.6974,0.9507,2.0,1.4,2026-03-01,news17__fc24,reports/data_fields/all_scopes/variants/news17__fc24.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news20,Web Sources News Sentiment Data,News,15,0.876,0.9507,2.0,1.4,2025-11-01,news20__fc15,reports/data_fields/all_scopes/variants/news20__fc15.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news21,Macro Economic Event Data,News,36,0.2983,0.9507,2.0,1.4,2026-03-01,news21__fc36,reports/data_fields/all_scopes/variants/news21__fc36.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news23,MnA Deals Data,News,93,0.4594,0.9507,2.0,1.4,2025-10-01,news23__fc93,reports/data_fields/all_scopes/variants/news23__fc93.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news29,Significant Developments Data,News,12,0.9724,0.9507,3.0,1.4,2026-03-01,news29__fc12,reports/data_fields/all_scopes/variants/news29__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news3,Dow Jones News Analytics Data,News,19,0.6461,0.9507,2.0,1.4,2025-10-01,news3__fc19,reports/data_fields/all_scopes/variants/news3__fc19.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news31,News Analytics on Equities,News,25,0.9681,0.9507,1.0,1.4,2025-11-01,news31__fc25,reports/data_fields/all_scopes/variants/news31__fc25.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news36,News Analytics Data,News,43,0.7031,0.9507,3.0,1.4,2025-11-01,news36__fc43,reports/data_fields/all_scopes/variants/news36__fc43.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news38,News Analytic Model Data,News,44,0.8801,1.0,1.0,1.4,2025-11-01,news38__fc44,reports/data_fields/all_scopes/variants/news38__fc44.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news46,Relevant News Analytics Data,News,44,0.8996,0.9507,2.0,1.4,2025-11-01,news46__fc44,reports/data_fields/all_scopes/variants/news46__fc44.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news48,Global Media News Data,News,22,0.6908,0.9507,2.0,1.4,2025-10-01,news48__fc22,reports/data_fields/all_scopes/variants/news48__fc22.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news50,Web News Analytics Data,News,69,0.8706,0.9507,2.0,1.4,2025-11-01,news50__fc69,reports/data_fields/all_scopes/variants/news50__fc69.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news52,Conference call data,News,24,0.291,0.9507,3.0,1.4,2025-11-01,news52__fc24,reports/data_fields/all_scopes/variants/news52__fc24.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news54,Key Developments Data,News,40,0.9073,1.0,1.0,1.4,2025-10-01,news54__fc40,reports/data_fields/all_scopes/variants/news54__fc40.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news59,Corporate Events Data,News,2,0.9783,0.9507,2.0,1.4,2025-11-01,news59__fc2,reports/data_fields/all_scopes/variants/news59__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news7,Real Time News Feed Data,News,33,0.8499,1.0,2.0,1.4,2026-04-01,news7__fc33,reports/data_fields/all_scopes/variants/news7__fc33.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news73,Story by Story Sentiment,News,22,0.665,0.9507,2.0,1.4,2025-10-01,news73__fc22,reports/data_fields/all_scopes/variants/news73__fc22.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news76,Textual News Feed Data,News,6,0.9909,0.8217,2.0,1.4,2025-10-01,news76__fc6,reports/data_fields/all_scopes/variants/news76__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news79,Global Corporate News Analytics,News,34,0.9776,0.9507,2.0,1.4,2025-11-01,news79__fc34,reports/data_fields/all_scopes/variants/news79__fc34.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news84,Headline Sentiment Analysis using DNN,News,23,0.6974,0.9507,2.0,1.4,2025-10-01,news84__fc23,reports/data_fields/all_scopes/variants/news84__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news85,News Sentiment Analysis using DNN,News,23,0.876,0.9507,1.0,1.4,2025-10-01,news85__fc23,reports/data_fields/all_scopes/variants/news85__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news_sentiment_nlp,News Sentiment Signal Features,Other,23,0.6715,1.0,6.0,1.5,2026-03-01,news_sentiment_nlp__fc23,reports/data_fields/all_scopes/variants/news_sentiment_nlp__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news_sentiment_transfer,Transferred News Sentiment Analytics,Sentiment,23,0.9368,0.9507,4.0,1.3,2026-03-01,news_sentiment_transfer__fc23,reports/data_fields/all_scopes/variants/news_sentiment_transfer__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
option1,Options Volatility Surfaces Data,Option,28,0.4045,0.9507,2.0,1.2,2025-10-01,option1__fc28,reports/data_fields/all_scopes/variants/option1__fc28.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
option30,Equity Option Data,Option,12,0.3629,0.9507,3.0,1.2,2025-11-01,option30__fc12,reports/data_fields/all_scopes/variants/option30__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other128,Global Executive Performance Factors,Other,14,0.742,0.9507,4.0,1.5,2025-10-01,other128__fc14,reports/data_fields/all_scopes/variants/other128__fc14.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other296,Corporate Earnings Call Sentiment Data,Other,19,0.3488,0.9507,5.0,1.5,2025-11-01,other296__fc19,reports/data_fields/all_scopes/variants/other296__fc19.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other315,Equity Swap Data,Other,32,0.7256,0.9507,4.0,1.5,2025-10-01,other315__fc32,reports/data_fields/all_scopes/variants/other315__fc32.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other323,Global Equity Premarket Data,Other,11,0.9996,0.9507,3.0,1.5,2025-10-01,other323__fc11,reports/data_fields/all_scopes/variants/other323__fc11.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other327,Sensitivity to Interest Rates Model,Other,3,0.7583,0.9507,3.0,1.5,2025-10-01,other327__fc3,reports/data_fields/all_scopes/variants/other327__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other335,Multi-Region Dividend Alpha Model Dataset,Other,10,0.6364,0.9507,1.0,1.5,2025-10-01,other335__fc10,reports/data_fields/all_scopes/variants/other335__fc10.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other384,NLP on conference conversation,Other,33,0.2974,0.9507,6.0,1.5,2025-11-01,other384__fc33,reports/data_fields/all_scopes/variants/other384__fc33.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other424,Dividend prediction model,Other,3,0.6592,0.9507,3.0,1.5,2025-10-01,other424__fc3,reports/data_fields/all_scopes/variants/other424__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other436,Dividend model,Other,3,0.6363,0.9507,3.0,1.5,2025-10-01,other436__fc3,reports/data_fields/all_scopes/variants/other436__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other532,Specific Returns,Other,8,0.9855,0.9507,2.0,1.5,2025-11-01,other532__fc8,reports/data_fields/all_scopes/variants/other532__fc8.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other545,Linked Firms Momentum Data,Other,4,0.8158,0.9507,3.0,1.5,2025-11-01,other545__fc4,reports/data_fields/all_scopes/variants/other545__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other567,Employee Review Data,Other,37,0.6338,0.9507,5.0,1.5,2025-11-01,other567__fc37,reports/data_fields/all_scopes/variants/other567__fc37.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other571,Wikipedia Viewing Data,Other,30,0.4399,0.9507,3.0,1.5,2025-10-01,other571__fc30,reports/data_fields/all_scopes/variants/other571__fc30.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other635,Thomson Reuters News Analytics Equities,Other,6,0.627,0.9507,3.0,1.5,2025-10-01,other635__fc6,reports/data_fields/all_scopes/variants/other635__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other696,Hybrid NLP Model,Other,220,0.4138,0.9507,5.0,1.5,2025-11-01,other696__fc220,reports/data_fields/all_scopes/variants/other696__fc220.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
predictive_starmine,Predictive Analyst-Company Signal Set,Model,638,0.925,1.0,4.0,1.3,2026-03-01,predictive_starmine__fc638,reports/data_fields/all_scopes/variants/predictive_starmine__fc638.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv1,Price Volume Data for Equity,Price Volume,24,1.0,1.0,1.0,1.1,2026-04-01,pv1__fc24,reports/data_fields/all_scopes/variants/pv1__fc24.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv103,Interval and MOO&MOC statistics,Price Volume,7,1.0,0.9507,1.0,1.1,2025-10-01,pv103__fc7,reports/data_fields/all_scopes/variants/pv103__fc7.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
